"id","text","rating","afinn","lsd","vader"
137,"The Giver is absolutely deserving of its status as a modern classic (is it still modern or am I just old now?) and it does a lot of really interesting things. Most people I know read it in school growing up and it's hard for me to believe that I didn't (I would have been 6 when the book came out so it would have been around for a few years when I was the right age to read it), but I don't really have any memory of it. Whether or not I read it as a child I read it again, though this time I listened to it on audiobook so it was like a new story for me. 
 The Giver describes a dystopian future where everything is defined by ""Sameness."" People in this society expect everything to go exactly according to plan. They all follow the same rules, do the same things during the day at the same time, etc. This creates and very safe society. There is no violence, no need for locked doors - and no real emotions. Paths change slightly at age 12 when they are given their assignments for their adult careers, but still adults stick to the same rigid rules and protocol. Jonas has always been very comfortable in his society, until he turns 12 and receives his assignment. At that point his perspective on everything changes and his eyes are open to just how harmful this type of society can be. 
 Even though dystopian novels are super popular now (thanks to Hunger Games) I have to think that wasn't the case when The Giver came out so I think it's really fascinating to see the way that it introduces this topic to children. It feels creepy in just how ""normal"" everything seems. These people are still relatable to us - they've just found better ways to handle their emotions, supposedly. They don't have conflict as a result, and at first glance doesn't that sound like a better world? No war, no violence, no rageful disagreements? While it's certainly ""safe,"" as Jonas says many times there are other things this society lacks as well - things like love. And the way that The Giver explores these topics and all of the details is fascinating. I just wanted to know more! 
 The only reason why I wouldn't give this book a full 5 star rating is because I didn't love the ending. Not necessarily what actually happened, but the pace of things. There was a lot of time spent on world building for the first 3/4 of the book, but then all of the plot happened at once, and quickly, and I wanted so much more from it. 
 I also listened to this book on audio and wasn't crazy about the narration. I felt like Jonas came off as really whiny, and I wasn't sure if he was that way if you were just reading the book or if that was a result of the narrator's interpretation.",4,0.424,0.554,0.999
138,"loveloveloveit! www.vintagebooksfortheveryyoung.blogs...",5,0,0,0
139,"Reminds me of my daughter",5,0,0,0
140,"This was a pretty average book. It's a fun little ghost story with a lovely setting of a big old house with a rose garden and a mysterious history. The characters are diverse enough in their personalities to make them interesting, and though the ending happens rather suddenly it feels like it happened at about the right time. At about 200 pages, I think it is worth reading.",3,1.75,1.466,0.937
141,"the wonderful tommy tomato gave me this book, and since i rarely review my picture books, i figured now was a good time to start. 
 this book is so cute! 
 it is all about a little boy who cannot function without his stuffed monkey, bobo. i can totally relate - if i have to sleep without my bunny, i become very unhappy. i no longer carry him everywhere with me, as i did my entire freshman year of college (job interviews were fun, let me tell you!) earning me the nickname ""bunny girl,"" but i still have him and love him, and if my cat were to keep stealing him on me, like the cat in this book, there would be problems. oh - who am i kidding - i would think it was adorable. the boy in this book seems to have a problem with sharing bobo with his cat, earl, but i think i would be okay with it. maggie does not seem to like to snuggle with toys as much as i do. she is way more mature than her owner. 
 i love how bobo seems to make this kid bratty, ""BOBO DOESN'T LIKE RAISINS IN HIS OATMEAL!!"" ""BOBO THOUGHT WE WERE HAVING PANCAKES"", but bobo also protects him from scary dogs and buggas. and that is an admirable quality in stuffed pals. 
 the illustrations are very simple, but i love the frowny expression on earl's face whenever willy takes bobo back. earl will have his vengeance. adorable. 
 i particularly love that when i typed in the title to review this, goodreads politely asked me, ""did you mean i must have boob??"" goodreads, have you been reading my mail?? 
 when you click the link for ""i must have boob,"" however, it takes you exactly nowhere. way to prank me, goodreads...",5,1.55,0.973,0.992
142,"My younger kids-10, 7, & 4- loved this book! I read a few chapters aloud evry night. They laughed, tried to guess what would happen next, and couldn't wait for bedtime so we could read this great story!",4,2.333,0.511,0.912
143,"Lily says: 
 This book is about India and all the things to do and see! 
 Once again the pictures are amazing and my favourite is the one where they are celebrating Holi! It's beautiful and colourful and the celebration sounds wonderful. 
 My favourite part in the book was when they told you all the names because they were hard to pronounce but creative. 
 I learned that they play cricket and their school is called pathshala, that the Taj Mahal is there and that it's where they make the Bollywood films. 
 I think that lots of people would read this book, its a great story and Carole P. Roman is an awesome and informative writer. 
 Mom says: 
 This books was so interesting! India is a interesting place! I couldn't believe that they had such an interesting culture! 
 Carole P. Roman surprises me again and again every time with these amazing books! I can't wait to see what adventure we get to go on next!",5,2.615,2.001,0.994
144,"https://emilysarahhean.wordpress.com/...",5,0,0,0
145,"This is a review of both Bradford Street Buddies: Block Party Surprise and Bradford Street Buddies: Backyard Camp-OutBackyard Camp-Out. 
 These new easy readers published by Houghton Mifflin Harcourt star a diverse cast of neighbors: Jada and Jamal Perkins, who are twins, and their friends Carlita Garcia and Josh Cornell. Together, the Bradford Street Buddies have everyday childhood experiences and solve problems around their block. 
 In Block Party Surprise, the kids help Mr. Perkins solve the problem of how to transport a special surprise from his house to the block party. In Backyard Camp-Out, the kids plan to sleep outside in a tent, but they are spooked by a noise in the bushes. These books are not much different from series like Iris and Walter and Henry and Mudge, but the appealing illustrations cause them to stand out as compared with another new series, Confetti Kids, which is similar in content, but not as strongly written or illustrated. Since there are few multicultural easy readers out there, most libraries will probably want to purchase these. They will also please kids who like stories about everyday people doing everyday things in familiar places.",4,0.267,0.143,0.95
146,"The illustrations were cute (although the printing quality was a little questionable/fuzzy), but the story was not really compelling. I realize that I am not in the target age group for this book, but even as a young child I don't think that the story would have been satisfying to me. While other characters are mentioned in passing, the only character who we see into the mind of at all is the bee, which makes it kind of hard to accept that he is a bully - sure, being stung by a bee isn't all that pleasant, but the only evidence we have that it bothers the creatures so stung are the reaction shots. There's no journeying into the thoughts of any of the other characters, which undercuts any impact the bee's sudden epiphany might have had. I think that it's laudable more books about bullying are coming out, but this isn't really a book about bullying. It's a book where the bully is momentarily thwarted in his bullying ways for no reason, suddenly has an epiphany that he's been doing it wrong, and then is magically cured of bullying, amen. 
 NB Received this book for free as a part of Goodreads' First Reads program.",2,-0.778,-0.463,-0.988
147,"An OK children's book that teaches about Africa (Nigeria specifically) and the alphabet. It's got interesting tidbits of information, but it doesn't seem especially professionally done - the photos are from the author's travels in the region and the writing isn't really ""children's book-esque"" but, it's still a children's book about Africa so I enjoyed it. Also learned a couple things!",3,2,2.197,0.843
148,"** spoiler alert ** 
 The Maine setting caught my attention! 
 Will youngsters understand, ""...a whale's just a man writ large."" ? 
 And why they are given medals is not explained - it seems the medals were given because they did not cover the blowhole. 
 Digital paint, oil paint and pencil show dark colors as the day turns to evening, and are suitable for the dying whale and somber tone. the dark hair and skin on the youngsters give them a Native appearance, yet they parents are more fair.",3,-0.333,-0.619,0.315
149,"the end... (sighed sighed)",0,0,-1.609,0
150,"Very funny - I look forward to seeing more books by David Ezra Stein in the future! 
 A knowledge of Hansel & Gretel, Little Red Riding Hood and Chicken Little will make this even more enjoyable.",4,4,2.197,0.77
151,"Story of Oliver, the ghost, who invites his friends to his Halloween party but when one invitation goes awry, some little boys show up. What to do with them? Have fun. 
 Friendship and tolerance.",4,1.5,0.588,0.924
152,"Araminta and Wanda discover a sword in a grotto. The perfect birthday gift for Sir Horace's special birthday. Now they only need to fetch it from the grotto, which seems easy as pie.",4,2,2.398,0.904
153,"In this poem, a young boy helps cook arroz con leche (rice pudding) and then enjoys eating it with his family. The author uses interesting imagery, and it also takes me back to memories of my mom making arroz con leche (granted, rice pudding is not my favorite, but it's a tradition, like tamales, gorditas, and mole). I also LOVE the illustrations. 
 I try to incorporate poetry into Spanish and bilingual story time, and this longer cooking poem is a good fit for my planned cooking-themed programs this fall. It may be advanced for the pre-school level, but my story time programs draw mixed ages and whole families, so I think it will be okay to use it along with the other stories I'll be using for this program. We'll see how it goes.",3,1.9,3.135,0.979
154,"This is a cute, classic book about a poor family ... who, as is typical in these tales, is making the best of what they have. The five Pepper children, and their widowed mother, are hard-working folks who find blessings in everything ... even when young Phronsie runs away and is rescued by Jasper and his dog, Prince. 
 This leads to a friendship with a well-to-do family ... a family with a lot to learn from the Peppers. 
 The book felt a trifle dated to me, but there were still some moving and thought-provoking moments.",4,0.8,1.099,0.681
155,"Ava strikes up a year long correspondence with Santa when she sends him a thank you note for her Christmas presents. Valentine's, the 4th of July, and the tooth fairy are all up for discussion. Every kid will want Santa for their pen pal!",4,0.667,1.099,0.151
156,"The illustrations and cut pages are great! The story is a little strange. All the birds have eggs. Except Duck. Duck is a ""he"" and obviously male so Duck should be a Drake. That said, the story is still really cute up until the end when suddenly (spoiler alert) Duck's egg is not a duck (or bird) at all! The ending is quite sudden and not particularly satisfying. I did realize that because my copy is a library book with a taped on cover flap, I couldn't see the illustration on the inside back cover. I poked around and peered beneath. Ah, that illustration is important. 
 So, there were parts of this book that were great, other parts less so.",3,1,0.588,0.895
157,"In my memory these were good. But I just couldn't get past all the weak adverbs.",0,0.5,0,-0.44
158,"Beautiful illustrations, sweet innocence in the character of Miss Annie, a cat who desperately wants to explore the great outdoors. The biggest problem was that it ended and I felt like there was so much more that could be written.",4,0.429,0.788,0.881
159,"I found this Lincoln book very interesting--and for some reason they just keep on coming, even beyond his anniversary. Obviously a little known story--part of the subtitle is ""Introducing His Forgotten Frontier Friend,"" I enjoyed the ""tall, thin tale"" feel to this historical fiction picture book. I also loved how the author spoke to the illustrator and directly to the audience as well--a good example of a newer trend in children's literature called......(I forget right now and my book is in my office--darn! I will try to add later!) I need to mention the art as well. Love the choice of watercolor colors and in sort of a ""folk art"" style. Deborah Hopkinson and John Hendrix make a great creative pair! 
 For some reason I also read what a few others had to say, probably because Travis Jonker's review showed up when I opened the book's page, and I LOVE his 100 Scope Notes blog--check it out!!! While scrolling then, I noticed a review from Austin Gollaher's (the forgotten frontier friend) great-great-granddaughter. Could that be true? Maybe...??",4,1.636,1.237,0.989
160,"Ohi takes a very big and serious event and, while not downplaying the overall magnitude, allows for the heart to come through in a simple, but kind gesture. We follow Kenta and his family as they experience the devastation caused by the tsunami that hit Japan in 2011. Having lost everything, Kenta receives a package and his lost soccer ball has found it's way home after a trip halfway across the world. It is a sincere demonstration of how we are all connected.",4,-0.333,-0.847,-0.034
161,"The protagonist of Something Beautiful, a young Black girl, searches for ""something beautiful"" in her inner-city neighborhood, which is full of litter, hateful graffiti, dangerous alleys, and homeless people. The ultimate massage this picturebook delivers is heartwarming and uplifting: beauty can be found in the most unexpected places and it is up to us to find -- or to create -- something beautiful, ""something that when you have it, your heart is happy,"" wherever we live. 
 Yet the best part of Something Beautiful is Chris K. Soentpiet's photorealistic illustrations, in which the illustrator masterfully plays with light and shadow so that the readers can almost feel the sunlight on their own skins: 
 I only wish that some of the illustrations were more dynamic, like the one in which the accompanying text suggests that the girl ""pass[es]"" a homeless lady but the illustration depicts her standing still with her feet together.",4,2.625,0.654,0.957
162,"First sentence: Great, Trey thought. I do one brave thing in my entire life, and now it's like, 'Got anything dangerous to do? Send Trey. He can handle it.' Doesn't anyone remember that Cowardice is my middle name? 
 Premise/plot: Among the Brave is the fifth book in Margaret Pertson Haddix's Shadow Children series. Trey, the narrator, faces great challenges in this one. For Trey, going outside is an act of bravery. So when all of his friends disappear, and the trustworthy adults in his life disappear as well, he's at a loss. He teams up for a while with Luke's brother, Mark. But Mark is CAPTURED leaving Trey on his own to brainstorm a rescue plan. Can Trey find a way to save everyone? 
 My thoughts: The world Haddix created is turned upside down by revolution. But it's a revolution that won't do third children any favors. Freedom still seems to be an impossible dream. I don't know how Haddix manages to pack so much ACTION into her novels. Usually the more action a book has, the less important character development is. That's so far from the case in this series. The books remain thoughtful--contemplative. Yet there's so much going on! Danger abounds.",3,0.941,0.726,0.985
163,"mystery set in victorian london....good red herrings with clues to real thief planted deftly in the story",3,3,0.511,-0.527
164,"[Actual Rating 3.25] 
 The wordplay in this book is SO entertaining. 
 Alessa's rating- 5 
 Jacob's rating- 4.5",3,2,1.609,0.603
165,"This book was really funny--a little boy goes into town to buy some things for his mother. Along the way, he changes the words into other things, and ends up buying an assortment of random objects. The pictures are simple, but effective, and there is a good amount of repetition in the story. The sound-alikes presented in this story make it a great tool for building phonologic awareness.",3,3,1.299,0.94
166,"One of my first books... I loved it then and still do today. Every child should have a copy :)",4,3,1.099,0.785
167,"This was a terrific legend of the Magyars and the Huns. It follows three generations of Nimrod, his two sons, Bendeguz, and Attila around the time of the fall of Rome. They all follow the White Stag, a mythical hero that leads them through the land to find their promise land. It is a straight forward story without of the glitz and flowery detail, and the horror of killing that the Huns are noted for. 
 This is a good story for everyone, whether the person or child reads it themselves or being read to. I would recommend it to others to learn a different side of the Huns and Atilla.",4,1.429,0.788,0.735
168,"A little girl has an imaginary friend named Jessica. Everyone around her tries to tell her that there is no Jessica but she knows better. Jessica likes everything she likes, and does everything she does. Then she goes to school and has to come to terms with 'there is no Jessica"" but is there? Her newest friend's name IS Jessica and she's just like Jessica she loves! A very sweet imaginary friend book.",4,1.143,2.833,0.983
169,"I liked the mixed media illustrations in this book. I also liked the fact that the main character is a male dog that likes to play ball, sing, paint and garden. He moves into a new home and goes about the neighborhood in search of new friends and when everyone is to busy he finds things to keep himself busy. Overall a very cute book.",3,2,2.565,0.945
170,"I liked this book. It had some magic to it, even though the flower thing became a bit repetitive. The friendships were nice and nicely-developed, and the characters were interesting. 
 Book Description: 
 Everyone in Emma's family is special. Her ancestors include Revolutionary War spies, brilliant scientists, and famous musicians--every single one of which learned of their extraordinary destiny through a dream. 
 For Emma, her own dream can't come soon enough. Right before her mother died, Emma promised that she'd do whatever it took to fulfill her destiny, and she doesn't want to let her mother down. 
 But when Emma's dream finally arrives, it points her toward an impossible task--finding a legendary treasure hidden in her town's cemetery. If Emma fails, she'll let down generations of extraordinary ancestors . . . including her own mother. But how can she find something that's been missing for centuries and might be protected by a mysterious singing ghost? 
 With her signature blend of lyrical writing, quirky humor, and unforgettable characters, Natalie Lloyd's The Key to Extraordinary cements her status as one of the most original voices writing for children today.",4,0.722,1.149,0.915
171,"I think my readers would enjoy this series. It appears to be like a British ""Diary of a Wimpy Kid""? I think the glossary of unfamiliar terms in the back of the book would be helpful.",3,2,0.336,0.765
172,"I chose the book ""Charlie and the Chocolate Factory"" by Roald Dahl because I have seen the movie and I wanted to see how different the book is from the movie. The story is about a poor boy named Charlie who has found the golden ticket, to go and visit Willy Wonka's Chocolate factory along with four other kids. One of the kids would receive a gift that they could never have imagined of. My favorite quote from the story was the reaction of Grandpa Joe when he saw the golden ticket. It said ""The old man took a deep breath, and suddenly with no warning what so ever, an explosion seemed to take place inside him. He threw up his arms and yelled Yeppeeeeeeeeeeeeeeee!"" I liked this quote because it showed and not told the reader Grandpa Joes excitement. The author wrote the book in 1st person point of view. He created a very interesting sense of mood to the story that it is very hard to explain. I felt the story was both funny and sad at the same time. I would recommend this book to people at all ages and to people who like to have fun when they read.",4,1,0.821,0.966
173,"Gives a fantastic diagram of all the different sorts of caterpillars. Great for a science classroom.",4,3.5,1.609,0.827
174,"This book is great for beginners. I would reccomend it to those wanting to start to read of to get back into reading. The film is aldo great!",3,3,1.609,0.859
175,"I'm not surprised that Meet Caroline is a wonderful book. I've read several American Girl historic character books, and this particular one meets the same standard of excellence as the rest. 
 Meet Caroline allows readers to experience a piece of American History through intriguing events and quality descriptions. Caroline is a fun character with a strong moral core and serves as a role model for young girls in the modern world. 
 American Girl has done exactly what they meant to do when publishing Meet Caroline.",4,3.25,3.045,0.929
176,"Willa Jean! I'll never forget that kid. Wow, did I ever feel sorry for Ramona when her tidy world is turned upside down and she is going to a neighbour's house for babysitting. Many of the scenes from this book have stayed in my memory and helped me through some of the trickier events of our parenting. When you remember how much Ramona thought being able to pull every piece of tissue out of a tissue box would be a great gift for a family friend it helped you to be more patient with your own kids. Who knew that Ramona could be used to increase patience in parenting?",4,1.333,0.887,0.946
177,"Very simple plot, just a basic for the younger crowd Falconer's winning illustrations are what make this worthy of three stars.",3,3,1.609,0.743
178,"This book may be aimed at children, but I believe the words and content are so powerful in their simplicity that even adults would do well to read this. That is not to say that Kate Milner is ""simplifying"" the refugee crisis in any way, shape or form. Not at all. On the contrary, I believe she has succeeded in shedding light at a situation that is absolutely horrific and nightmarish and giving us a glimpse at how parents with children deal with it. 
 No one wants to be in their shoes, and no one thinks they'll ever be put in that situation until they find themselves in it. How do you deal with it? Especially when you have kids? How do you balance the reality of the situation while still trying to protect and shield your children from any harm? 
 And those refugee children, who are so much more open to change and are capable of adapting to new environments more readily than adults and experience things differently, to see them through Milner's words, it's truly moving. 
 I especially loved the little side questions that allow you to interact and engage with your child while reading the book. Very clever, and very inspiring. 
 The book can be read in less than 5 minutes, but the emotional impact will stay with you and it will have you thinking and evaluating your life. It will make you hug your children a little tighter and count your blessings.",5,0.429,0.969,0.986
179,"A standard look and find book with fun illustrations. This book asks on each page what time is it. So you have to find the time, and learn to read a clock. I like this activity. Plus, at the end there are even more activities for the little reader to go back and look for, or count. One thing, that is just something I noticed. I do not think it changes the story what so ever, but it appears to be a polygamous family. In every scene there is 3 adults. Maybe one is a much older sister/brother, and I think only an adult would pick this out, and while I do not mind it at all, I know some will",3,3,2.197,0.44
180,"Bear wakes up just long enough to have a day of fun with his raccoon friends. Cute, but nothing special.",3,3,2.197,0.321
181,"I was very fond of this and memorized many of the poems.",5,2,1.099,0.493
182,"This was so fun to re-read! I'd forgotten most of the details since I last read it about two decades ago. Great story, fun and humorous and full of deeper meaning without being heavy-handed. Mrs. Frankweiler cracks me up!",5,2.4,0.588,0.923
183,"The idea behind this gamebook adventure is both surprisingly creative and very well written: You are visiting your grandmother's house (which happens to have an old graveyard in the backyard), when one day you notice that the graves seem to be rearranging themselves when you're not looking, forming patterns of themselves. Might they be trying to send you a message? Is your grandmother's house haunted? 
 R.L. Stine has shown again his ability to write good scary stories, and to include characters and events that are bursting with impressive originality. I like this book quite a bit.",2,1.25,0.511,0.857
184,"A lovely story of just wanting to be noticed and have a friend. The power of friendship and the things it makes possible is very present in this story. It would be a perfect pairing for Crenshaw.",5,3,2.197,0.927
185,"I read it in the primary school, and I was amazed, but I'm going to read it again now that I'm older, because I'm sure I couldn't understand some things in that age.",5,2,1.609,0.619
186,"** spoiler alert ** 
 The prolific Kevin Henkes wonderful Shhhh humorously captures life with a preschooler. First, the story starts out very quietly as a young child describes everthing and everyone who is asleep in her house. The assumption by the reader is that this youngster will also join everyone in their slumber. The assumption is wrong! The child can't stand the silence and awakens everyone by blowing a toy horn. It's a great anti-bedtime story.",5,0.333,0.956,0.913
187,"I really loved this book, but I expected more from it. I thought that Alex and Conner would stay in the books for longer, and meet more main characters. They only met a few, and only two went with them on their journey. I also thought Alex liking Arthur was strange, because she had just met Rook again. I also wondered why the meeting with Rook wasn't awkward at all. I hope the next book explains some of this.",3,0.5,0.336,0.858
188,"Sweet and charming--just a very nice, well-told story. Not sure how it reads, but the audiobook is terrific, feeling and sounding like a play written specifically for the medium. And I loved little Mig. Gor! Got me every time. 
 This audiobook came highly recommended and for that I honor you.",4,2.444,2.708,0.981
189,"I forgot how much I loved this book. It really pushes this series into more complicated waters.",5,3,-0.511,0.599
190,"Son loved this as a 4 yr old and remembered it (from the DVD) and requested it again. We watched the movie telling of it over and over and read it together also. Does not disappoint, even though it doesn't have the goat or the repetition of the ""wriggled and jiggled and tickled inside her"" part that we sing at home. This time I read the historical information at the back and found that it's probably a regional difference, so I'm OK with that :)",4,0.5,2.398,0.911
191,"Interesting selection of animals to compare. One double page spread shows children and adults at some activity, the next spread show an animal, with a rather lengthy paragraph describing how and why the animals does that. I think these are a tad long for the intended audience, but the reader could summarize. Additional information in the back includes range or habitat. 
 Watercolor illustrations are cute but not realistic enough for me to shelve this in the non-fiction section.",3,2,0.511,0.705
192,"MY WASHINGTON DC by Kathy Jakobsen is a visually rich picture book exploring the key features of this important US city. 
 The story follows Becky and her friend Martin as they explore the many interesting sights of this capitol city. The detailed illustrations and informational text bring the locations alive for children. 
 Of particular note is the illustrator's use of the book's borders to embed interesting artifacts and visual information. The book concludes with a reader's challenge that asks readers to spot details woven throughout the book. 
 Librarians will find the book to be an excellent addition to their social studies collection. Consider an assignment that connects the book with Google Maps to explore the buildings of Washington DC. 
 To learn more about the author, go to https://kathyjakobsen.wordpress.com/. 
 Published by Little, Brown, an imprint of Hachette on September 6, 2016. ARC courtesy of the publisher.",5,1.625,1.735,0.969
193,"I just finishing reading this for the third time. I loved this book the third time around as much as the first. I love the message of hope in this book. It is a quick and easy read. I read it in a couple of hours. I will be forever grateful to my older sister for reading this to me when I was a young girl. It is one of my most favorite children's book.",5,2.333,2.565,0.965
194,"I just love Jerry Spinelli. Plus, this cover is amazing. The story's a little weird, but fascinating. Primrose is a teenager MPDG and her relationship with David is all kinds of strange, but never veers into inappropriateness. I didn't like this book as much as Maniac Magee or Stargirl, but I'm still glad I read it.",3,1.714,0.201,0.629
195,"Every time I read this to my son I get teary eyed. Lovely work.",5,3,0,0.586
196,"The scene of the final battle moves to the land of the Norse gods where Loki searches for the Crystal Rune of Odin. Owen, Jon, Sydney, and Dana fly on mythical horses to the northernmost volcano where they must battle horrible creature of the underworld to save the rune and rescue Dana's parents. 
 A fine end to a great series! Enjoy the adventure and learn a little about mythology along the way.",4,0.889,0.368,0.859
197,"10/14/2017 ** Sayre's book combines a brief poem, just 2-3 words per page, with stunning photographs to convey the splendor and glory of nature's shift from summer, through fall, to winter. Readers will want to enjoy this book more than one time, attending to the poem during some reads and the photos during others. This book will be accessible to readers and listeners of all ages, but Sayre doesn't speak down to her youngest audience members; she includes more sophisticated words such as decompose. 
 As an adult, or when enjoying this text with older readers, I especially appreciated the two page spread at the end in which Sayre explains the scientific processes happening in each photo. 
 NOTE: I received this copy for free while at the Independent Booksellers Association trade show, the Heartland Fall Forum.",5,2,2.833,0.982
198,"The poignant cover picture made me think the would be about the fear of going to a children's home and have a happy ending of new friends. But the fear is being left alone in a coffin when she dies just like her parents. Despite the short chapters, simple language, and readable font, this book is more for AIDS awareness than for children. Simple line drawings.",1,-0.2,0.619,-0.307
199,"I loved pretty much everything about this. The principal's announcements (rogue gerbil, poor Mr. Patterson, the faculty restroom, Homeland security, etc) were the best bits, but I loved Mudshark and Bill and the librarian and the zingers about society that would get thrown in. Fun.",4,2,0.588,0.949
200,"I instantly fell in love with Ruby. Her mother has been in prison for the majority of her life and shows little signs of making changes to correct her behavior. Ruby longs for a friend and it looks as though she has finally found one. But Ruby's mother's past mistakes may jeopardize the relationship. A wonderful story about the true meaning of friendship and one young girl's journey towards self-acceptance.",4,1,0.619,0.917
201,"Given To Me For An Honest Review 
 The Amazing Adventures of Ellie The Elephant .... Ellie Makes a New Friend by Elle Fair and Marci Fair is a must read because once your child finds out about Ellie and her books, your child will make it a HAVE to read. This book resembles a finished scrapbooking project, with pictures and cute designs in the background. The real items and pictures compliment each other really nice. The writing is very cute and easy to read and understand. The creativity is fantastic! Your child is going to love it. I know I did. This book is a great way to teach how important friendship is. Children make a quick connection to it. At the end of the book, there is an invitation for your child/ren to upload a picture of their own animals to Facebook to share with others. This book is fantastic! It would make a great gift for any child. It would make a great addition to your child's library or any library's bookshelf. I highly recommend it to everyone, even if you aren't a parent. You'll love this book!!. Looking for more fantastic reads from Marci and Elle Fair.",5,2.545,3.892,0.998
202,"Spare text and gorgeous illustrations. A child-appropriate introduction to a difficult subject inspired by the author's conversations with refugee families.",5,0.5,0.511,0.691
203,"I really don't know why there is so much hype about this book, I couldn't finish it at all, Alice is a brat, very spoilt and annoying and not a good role model for young girls.",1,0.5,-0.511,-0.656
204,"It all started when the bus with a sign that said ""heaven"" was abandoned on Stella's street. Traffic slowed, people gathered, and Stella took her thumb out of her mouth and suggested that the abandoned bus could be ""ours."" So everyone helped move it out of the street and into Stella's front yard. It stuck out a bit into the sidewalk and took up the entire yard. The next morning when Stella looked out her window, things had changed again. Now there were people sitting on their front wall, children wrestling in the grassy shade under the bus. The adults began cleaning things up. When some boys spray painted the side of the bus one night, they were invited back to paint one of Stella's designs instead. The bus had become a hub of activity for the entire community. But then one Saturday morning things changed again, when a tow truck arrived. What will happen next to the bus called heaven? 
 Read the rest of my review on my blog, Waking Brain Cells.",5,-0.4,0.251,0.477
205,"Something from my childhood that I loved.",4,3,1.099,0.599
206,"read this review and others at http://readingforsanity.blogspot.com/...",3,0,0,0
207,"Some pleasant illustrations but the rhyme schemes were a bit clunky in spots and the story just felt a bit flat to me. Nothing to dislike here, but not much lasting hold either.",2,0.5,0,0.603
208,"Betty Bunny has joined the soccer team, and she desperately wants a goal. Unfortunately, she doesn't yet know how to play soccer. When her father admits that she's just not that good at it, the whole family is scandalized. Aren't parents supposed to support their children unconditionally? He points out that not being good at something when you're starting out is natural, and it can usually be remedied with practice. When Betty realizes he's right, she enlists her brother's help so she can learn to play for real. Will her hard work pay off? 
 While I'm not a fan of the ""everybody gets a trophy"" style of parenting, it was nice to see Betty Bunny working hard to get her goal and learning that failures frequently happen on the way to success. Betty comes across as a bit spoiled at times, but she does seem to grow and learn from this experience, and the twist in the end was amusing. While this book would be appealing to both girls and boys, it was admittedly nice to see a female character so into soccer. The appealing, colorful illustrations were full of personality and complemented the story well.",4,0.867,1.099,0.916
209,"When all 26 of the cows get loose and wander Ida Mae is called upon to go round them up. It takes her a few days and several locations but she eventually gets them all back. 
 A fun tale, great for one-on-one read-alouds. Not recommended for storytime as there is heavy dialect used in the writing possibly making it difficult to read aloud.",3,1,0,0.744
210,"Full review at: http://www.unleashingreaders.com/?p=2191 
 So I must warn you. This book is full of adorable. You fall in love with Joey instantly and will love every second of his story. Joey's story is combined with information about koalas as well as information about conservation. However, it never gets preachy; it is just the facts of Jimmy's story. Oh, and did I say ADORABLE?!?!",4,2,1.466,0.959
211,"Deceptively simple, the jungle grapevine shows us how hyperbole and gossip harm relationships between individuals, groups and countries. A great springboard for conversation.",4,0.5,-0.511,-0.026
212,"My sister and I loved this book...probably because it normalized our ""sibling discussions""! We only had one copy and since she had gotten it for a birthday gift I had to relinquish its custody to her. It became one of my first purchases on eBay in the mid 90s. I have a first edition published in 1969 but without the dust jack. I think my sister's edition still has the dust jack. Hmphhh.",5,2.5,1.609,0.571
213,"Bit of a disappointing book. I gave up around page 130 because I felt it would have been pretty pointless for me to carry on. I don't remember learning much (if anything) from this book and I know the way it is displayed is supposed to be interesting and funny but I found it tiresome and overcomplicated if I'm honest. Also, I wish there had been more about just the ocean itself rather than human exploration in the ocean. It really should have been called Putrid Pirates ... But With a Little Bit About the Oceans Too.",2,1.286,-0.201,0.921
214,"A quirky, sad, and silly tale of three very different girls whose circumstances bring them together to forge friendship.",4,-1.5,0,-0.026
215,"Intresting",4,0,0,0
216,"This is a lovely alphabet book with each letter illustrated by artists from the late 1800s and early 1900s such as Johnny Gruelle, Maxfield Parrish, Kate Greenway, and Beatrix Potter. Each letter features a different artist.",5,3,1.099,0.586
217,"This book has three individual stories of Thomas the train and his friends. Really nice life learning lessons in each story for a child.",4,3,1.946,0.735
218,"My son did not enjoy Sheila Tubman as much as he liked Peter and Fudge.",3,2,0,0.044
219,"Will always be one of my favourite novels. I have read this many times.",5,0,1.099,0
220,"It's a beautiful summer day at the seaside, his parents are gone for the day and, ""my big sister is in charge of the house, the lunch, and me."" Again and again a boys begs and begs his sister to read him his favorite picture book, ""It's about tigers. Big hungry tigers."" But his sister is absorbed in her own book and her earbuds are firmly in place. So he tries a new tactic, ""I'm hungry!"" Alphabet soup is reluctantly prepared, but as it cools, letters float to the top: R-O-A-R. ""A tiger! There's a tiger in my soup!"" 
 Sheth's clever demonstration on how to get your way with an older sibling, even if after you have, she overdoes it a bit, is brilliantly illustrated in acrylics by Ebbeler. The composition of the siblings' strife, complete with ferocious tiger and silent seagull chorus is extraordinarily delightful.",5,1.333,0.368,0.975
221,"Cute imagination related book",4,2,1.099,0.459
222,"I was privileged enough to read an early draft of this, and I must say that it's one of the best adventure books I've read in recent years. It got my blood pounding. And if that's not enough to hook you, it's also a very sweet story about family and magic. I LOVE Podkin and his siblings. I won't give away spoilers, but there's one scene at the very beginning of the novel that actually had me choking up. Definitely add this book to your to-read list!",5,1.714,0.201,0.902
