"id","text","rating","afinn","lsd","vader"
339,"mike huckabee bartles & amp; jaymes like thank support.",-1,0.556,1,0.772
340,"@ andrewcryer1: think @ berniesanders won",-1,0.778,1,0.572
341,"hope rand paul know country deny domestic terrorism come specific group committing crime.",-1,0,-0.5,-0.807
342,"fascinate see post - post",-1,0.778,1,0.527
343,"@ hrc: fact @ randpaul stake consistent cord equality. learn: / / / xhyjh1fjfk",-1,0.111,1,0
344,"damn... turn publican.",-1,-0.778,-1,-0.402
345,"@ dragswolf: built wall 1491.",-1,0.111,0,0
346,"final talk race 100 min. cut commercial",-1,-0.111,0,-0.273
347,"took temperature dc's bar watch",-1,0.111,0,0
348,"@ usedtobgop: know anyone else think last night",-1,0.111,0,0
349,"# ableg # # lgbtq community careing, kind hospitable christian faith "" hateful. "": / / / mgsu7vmaio",-1,0.444,0.333,0.459
350,"change racist usage word articulate scribe publican well spoken.",-1,-0.556,0,-0.44
351,"@ steve0423: want marriage gun register washington!! # standwithrand #",0,0.111,0,-0.399
352,"@ simplyarash: facebook co - hosting",0,0.111,0,0
353,"17 candidate, 2 bate, 1 donald plenty fact - check: / / / 4n6wgnunhn # tcot # p2 # gopclowncar # # kidstabledebate",0,0.111,0,0
354,"@ hillaryclinton easily won last night",0,0.778,1,0.727
355,"# winner: #, # kasich, # rubio. lose: # bush, # carson, # cruz |: / / / qs4o70zxby |: / / / jm1zvd5qyd",0,1,0,0.026
356,"china many mention honduras. priority, man. #",0,0.111,0,0
357,"@ rwsurfergirl: real real real piss fox new @",0,-0.778,-1,-0.402
358,"smh. ' s twitter tirade: megyn kelly 'bimbo, ' frank luntz ' clown ' #: / / / wywlcgtczr",0,0.111,-0.333,-0.318
359,"@ julia _ azari: american people never trust washington dc. except 17 u desperate move.",0,-0.111,0,-0.613
360,"@ mullchess: @ foxnews stand much. 10 b, love chance 2016 # # unitebiue",0,0.667,1,0.735
361,"little appoint # last night, expect president camacho make appearance.: / / / tmjil45dxp",0,0.111,0,0
362,"floridamep: impomag:",0,0.111,0,0
363,"@ jimmyjames38: dayum! carson just kick question throat.",0,0.111,-1,0
364,"@:. @ johnkasich: @ hitting nerve country",0,0.111,-1,0
365,""" rosie o'donnell... "" - donald #",0,0.111,0,0
366,"bet politic clear stick sport... gender next president - female!: / / / tb7xx3ezqs",0,0.333,0,0.439
367,"@ donniewahlberg: enjoy",0,0.556,1,0.494
368,"@ professorrobo: assassinate attempt... now deal w / th consequence",0,0.111,-1,0
369,"@ kwrcrow:",0,0.111,0,0
370,"@ shannonbream: generations look back think barbarian murder million born baby - say @ marcorubio",0,-0.333,-1,-0.691
371,"",0,0.111,0,0
372,"two businesspeople two",0,0.111,0,0
373,"video: gallery session | @ archerone",0,0.111,0,0
374,"b part",0,0.111,0,0
375,"@ refinery29: mike huckabee think fetus right pregnant women:: / / / aimff13ktm",0,0.111,1,0
376,"follow",0,0.111,0,0
377,"tsunami",0,0.111,0,0
378,"rush limbaugh "" fox new made seem like publican war women. "" # epicfail # foxnews #",0,0.111,0,-0.34
379,"abortion even topic? anyone member",0,0.111,0,0
380,"profit enforce women right gay right",0,0.111,1,0.44
381,"@ jacbrew: interview candidate",0,0.111,0,0
382,"shout white people cheer huckabee: )",0,0.556,1,0.511
383,"@ danholler: cruz hit unconstitutional execute action, # plannedparenthood, religious liberty iran deal final answer. #",0,0.111,1,0.527
384,"@ jarjarbug: cary fiorina top ti last night... can think couple @ even bother!",0,0.111,-1,-0.224
385,"chris christie apparent give. lol. #",0,0.778,0,0.519
386,"chris christie: pro - life publican never apologize pro - life: / / / aiartbsmtx",0,-0.111,1,-0.076
387,"@ desdemona4u: fathomable @ ask wasserman - schultz postmortem",0,0.111,0,0
388,"@ rwsurfergirl: big problem face democrat get hillary sober long enough?",0,0,0,-0.402
389,"@ lindasuhler: jeb stand "" act love ""; comment earn legal status [ boo ] # noamnestyhttp: / / / himscrvikr #",0,0.556,0,0.691
390,"# debatewithbernie # # foxnews # foxdebates wish seen bernie's live - tweet watch, instead.: / / / 7qk0peaecw",0,0.333,0,0.402
391,"@ bkshelvesofdoom alas, state true fact always effectivley squelch stupid, bone - head moronic idea. see also: #",0,0.037,-0.2,-0.751
392,"one word",0,0.111,0,0
393,"@ tamratellsit: think get left w msm",0,0.111,0,0
394,"tv reality star 2 1 lead. get ask tough, lead question. wilts like fail apprentice. cry mean girl. #",0,0.037,-0.5,-0.681
395,"last night",0,0.111,0,0
396,"@ txindyjourno:",0,0.111,0,0
397,"@ goldietaylor: close statement!",0,0.111,0,0
398,"@ joeykramer: @ aerosmith head",0,0.111,0,0
399,"@ popehat: # kelly: "" real want get question facebook. "" ye. problem.",0,0,-1,-0.34
400,"@ thebloggess: rather watch",0,0.111,0,0
401,"ben carson stand right now!",0,0.111,1,0
402,"advice candidate order think finish 10th place jeb bush get pulse hurry",0,0.111,0,0
403,"@ melissafwu: watch party minute",0,0.111,0,0.402
404,"initial horse race.",0,0.111,0,0
405,"jalisco cartel ( sinaloa cartel ) shot cougar helicopter mexican army missile launcher",0,0.111,0,0
406,"well # foxnews & amp; #, @ hitjob blew. top @ time poll # kellyfile # # donaldtrump: / / / phqu2mpmbg",0,0.556,1,0.44
407,"bring democratic already. please & amp; thank",0,0.444,1,0.586
408,"@ ohnoshetwitnt: wait see lannister kill next episode",0,-0.556,-1,-0.691
409,"# probably good time weigh vital issue: # aprillives ( # sharknadoyes, @ hdtgm )",0,0.778,1,0.625
410,""" broken system ( ever benefitted still think awesome )! "" @ #",0,0.482,0.333,0.611
411,"@ ericstonestreet: cam hand.",0,0.111,0,0.494
412,"less 24 hour",0,0.111,0,0
413,"@ waynedupreeshow: early tonight fb @ marklevinshow #: / / / ilnovju2a9",0,0.111,0,0
414,""" shrunk military. "" compare? last time declare war? #",0,-0.333,-1,-0.644
415,"# went well. master soon choose candidate carry agenda # wakeupamerica # p2: / / / x8uwh4kowv",0,0.111,1,0.273
416,"answer @ question insult women insult. wait 'til start @ rondarousey",0,-0.333,-1,-0.765
417,"@ scottwalker "" proper train "". "" proper upbringing. "" # # @ # fop # thinblueline",0,0.111,1,0
418,"funny",0,1,1,0.44
419,"@ youryakiri: rude throw valium someone mouth talk??? ask million friend. #",0,0.111,0,0.188
420,""" @ foxnews fact checker "" oxymoron? fact check daily basis. & amp; ignore... like last night. #",0,0.111,0,-0.128
421,"peal dodd - frank? let f 1929.",0,0.111,1,0
422,"obvious watch @ thedailyshow. plenty",0,0.111,0,0
423,"@ mashablenews:. @ went late - night twitter rant @",0,-0.556,0,-0.34
424,"@ @ handle better, one question, read: attack, personal level. #",0,0.222,0,-0.052
425,"@ texascruzn: @ allenwestrepub "" dear @ jebbush # # notamistake: / / / 1z3vufjzlw """,0,0.556,1,0.382
426,"@ darth: recap outside always b part tbh #: / / / pilrfpa6hc",0,0.111,0,0
427,"https: / / / pp6uzvfqql # donaldtrump "" given plenty money "" # trumpwon #",0,0.111,0,0
428,"voice head question.",0,0.111,0,0
429,"@ rwsurfergirl: @ pose adult picture. bring?",0,0.111,0,0
430,"overall @ bobbyjindal big winner yesterday. expect see prime time bate next",0,0.667,1,0.586
431,"hee hee hee. watch party? talk word game. # good time, good time. @ speakerboehner",0,0.778,1,0.818
432,"@ jfreewright: god make appearance? cool!",0,0.333,0,0.571
433,"wonder candidate go first accidental call ben carson "" help "" #",0,0.111,0,0.34
434,"think getting ticket next month",0,0.111,0,0
435,"@ bipartisanism: ben carson spoke science",0,0.111,0,0
436,""" social issue... next. "" uh oh. #: / / / 8lveuhtjuj",0,0.111,0,0
437,"mush? bayonet?, walk? revolutionary war site #",0,-0.333,0,-0.664
438,"watch",0,0.111,0,0
439,"@ monaeltahawy: candidate receive word god?! presidential hopeful?! america?! christian brotherhood america",0,0.444,1,0.779
440,"publican: "" black friend gay friend. person. can expand much. 'murica. "" #",0,0.333,1,0.827
441,": / / / bjqhgppphy scar lib new media like",0,0.556,0,0.361
442,"@ donniewahlberg: enjoy",0,0.556,1,0.494
443,"@ datechguyblog: jut @ tedcruz play 3d chess room full checker player?",0,0.111,0,0.34
444,"well, ya look! women.. watch. # https: / / / 1mttug98ch",0,0.111,1,0.338
445,"@ cap: "" defeat kamehameha attack? survive spirit bomb? "" - #",0,0.037,-0.2,-0.839
446,"hermetical seal bedchamber, pat robertson just tun #, popcorn hand. "" told 'd miracle. """,0,1,1,0.791
447,"@ writeintrump:",0,0.111,0,0
448,"@ devryguy: chris christie's moose knuckle vote.",0,0.111,0,0
449,"@ _ hankrearden know either identify? #",0,0.111,0,0
450,"rand paul gone, ' got cur hair! ' dropped mic. #",0,0.111,0,0
451,"@ julieweise:",0,0.111,0,0
452,"know",0,0.111,0,0
453,"@ pacsgirl36: @ rushlimbaugh yep @ suck",0,-0.556,-1,-0.178
454,"@ laurenc _ lux: last night",0,0.111,0,0
455,"@ therunster: confirm: @ foxnews ask one single question",0,0.111,1,0
456,"oh real even hair, sorta. @ # https: / / / mtqdsdgpeb",0,0.111,0,0
457,"shoutout whoever decide put ad",0,0.111,0,0
458,"ack!",0,0.111,0,0
459,"@ tiffinit @ jessilespie @ jdante _ pr @ selhussain love @ storify!",0,0.778,1,0.67
460,"@ goldietaylor: huckabee.",0,0.111,0,0
461,"@ dougbenson: "" stop illegal immigrate close bridge. "" - c crispie #",0,-0.333,-1,-0.7
462,"watch",0,0.111,0,0
463,"# playbookbreakfast yesterday: "" see tonight... every issue "" @ davidbrockdc correct #?",0,0.111,1,0
464,"end last night renaissance rnc private event. one way end night!",0,0.111,0,0
465,"@ collegedemstx: break: mike huckabee transgender right",0,0.111,1,0
466,"@ 13 _ band:",0,0.111,0,0
467,"win know roger!!!!",0,1,1,0.716
468,"@ kenchapman46 must admit much better relevant content answer "" god tell "" #",0,0.259,1,0.7
469,"@ ericstonestreet: cam hand.",0,0.111,0,0.494
470,"@ ac360:",0,0.111,0,0
471,"@ tantan73: vine @ berniesanders dictate tweet",0,0.111,-1,0
472,"@ nascarcasm: learn: ronda rousey can knock someone less time take politician answer question.",0,0.111,0,0
473,"msnbc got right: rnc let fox handle rnc want field narrow wanna. clear agenda = ax.",0,0.333,0,0.44
474,"@ civilrightsorg real illegal alien",0,-0.556,-0.333,-0.557
475,"ask god",0,0.333,0,0.273
476,"twitter user takeover",0,0.111,0,0
477,"@ ac360: think biggest problem country total political correct - @",0,-0.333,0,-0.402
478,"@ marcorubio's ear freakish huge.",0,0.333,-1,-0.202
479,"@ bipartisanism well, technical, supreme court said. #",0,0.111,1,0.691
480,"@ huntsmanabby @ siriusxm @ petedominick @ krystalball",0,0.111,0,0
481,"@ ohnoshetwitnt: every time candidate mention hillary woman receive free birth control.",0,0.333,1,0.511
482,"@ ever ask @ rosie apologize foul, abuse, ugly attack @?: / / / zycg0ixwru #",0,-0.333,-0.6,-0.881
483,"@ mattyiceaz: just throw... jon leave",0,-0.111,0,-0.052
484,"suck thumb #, @ said, "" question nice. "" # getoverit: / / / s4c82i0nis",0,0.111,0,-0.026
485,"glutton punish, watch bate. may the say come sunday. #",0,-0.333,-1,-0.527
486,"definite topic: watch # last night thorough entertain.",0,0.111,1,0.527
487,"one wonder rubio & amp; wife play marco polo sex? except place polo rubio.",0,0.111,0,0.34
488,"@ doriabiddle # friend visit japan ( speak english ) horrify + keep ask, ""? """,0,0.111,0,-0.077
489,"@ whitneyneal: cricket",0,0.111,0,0
490,"assassinate attempt... now deal w / th consequence",0,0.111,-1,0
491,"dr. carson use emissary black.",0,0.111,0,0
492,"@ beachpeanuts: jeb pro - life made stand ground law possible.",0,0.111,0,0
493,"@ sbswenson: truth set u free! donald made one shocking insightful com re money",0,0,0.333,0.493
494,"captain _ landon: preview donald tonight",0,0.111,0,0
495,"even get start # last night, head le # blog see # new post! - - & gt;: / / / opqaudgvcv",0,0.111,0,0.338
496,"@ foxnewspolitics:. @ say @ hillaryclinton attend wedding donate",0,0.111,0,0
497,"imagine sadden rosie o'donnell must.",0,-0.333,-1,-0.557
498,". @ wsj view actual listen",0,0.111,1,0
499,"morrissey foreshadow character #: "" love, bomb bring u together. """,0,0.333,0,0.25
500,"@ barbhaynes: stop say pro - life. pro - fetus. care mom. care child born.",0,0.333,1,0.637
501,"@ mddems: print bingo card! @",0,0.111,0,0
502,"@ pattonoswalt: believe show gwar's open set.",0,0.111,1,0
503,"@ oliviabcarter: one the, donald bring attention publican party need #",0,0.111,0,0.402
504,"@ motorcitylib: forget",0,-0.111,-1,-0.226
505,"@ thepatriot143: support realize every question deliver backhand manner",0,0.556,1,0.402
506,"orange new... president?: - )",0,0.111,0,0
507,"@ freedomtexasmom: say",0,0.111,1,0
508,"@ desdemona4u: fathomable @ ask wasserman - schultz postmortem",0,0.111,0,0
509,"next",0,0.111,0,0
510,"@ deray: hillary clinton getting lot free pr candidate today",0,0.333,1,0.511
511,"@ catie _ _ warren: "" pack swimsuit, billy. mama taking white house. "" #: / / / 6t2pwpyix1",0,0.111,0,0
512,"# one critique: much "" get know candidate. "" one q p big problem world. satisfy",0,0,-0.333,0.077
513,"watch # tape lay: overtime buzz one jeopardy "" daily double ""?",0,-0.333,-1,-0.477
514,"oh ya way get swing voter democrat side debbie wasserman schultz complaint ugh",0,0.111,-1,-0.612
515,". @ megyn candy crowley kelly. enough said.",0,0.111,0,0
516,"@ kwrcrow: @ hit park @ foxnews gotcha question campaign donate.",0,0.111,0,0
517,"@ rwsurfergirl: @ pose adult picture. bring?",0,0.111,0,0
518,"official warn die play",0,-0.444,-1,-0.44
519,"@ barracudamama: @ allenwestrepub "" dear @ jebbush # # notamistake: / / / e1smu0hn5j """,0,0.556,1,0.382
520,"@ soopermexican: t cruz appreciate emphatically sarcastic air quote, megan kelly. #",0,0.111,0.333,0.178
521,"since journalist point: one mention vote right, 50th anniversary vra. # vra50 #",0,0.111,1,0
522,"watch",0,0.111,0,0
523,"carly fiorina big winner tonight opinion. seemed 2b cool, competent lead #. # trumpfiorina #",0,0.556,1,0.813
524,"@ goldietaylor: huckabee.",0,0.111,0,0
525,"",0,0.111,0,0
526,"way stump @, find interesting left & amp; right bash hard. #",0,0.222,0.333,0.318
527,"@ idg375: 17 candidate, 2 bate, 1 donald plenty fact - check: / / / qfedzq4q5z via @ politifact # gopfail #",0,0.111,0,0
528,". @ wmur9 _ politic running potus, candidate praise @ hillaryclinton's sec state tenure https: / / / j9oebxygof #",0,0.778,1,0.557
529,"decide rand paul look like martin short old",0,0.556,1,0.361
530,"todd palin & amp; rand paul close senor frog puerto vallarta together day rigorous jet ski",0,0.778,-1,-0.273
531,"donald ( @ ) like j. r. ewing politic!",0,0.556,1,0.42
532,"@ ingrahamangle "" @ carlyfiorina ran away. "" # # carly2016 https: / / / 8aqyj9byor",0,0.111,0,0
533,"@ inamaziarcz member, kid. # jebbush "" smart "" broth. #",0,0.333,1,0.402
534,"taken speed read course keep timeline tonight.",0,0.111,0,0
535,"@ rik _ fiair: x _ _ _ x @ kvxrdashian: leave publican party become democrat.",0,-0.111,0,0.361
536,"@ buhbyegop: liar t cruz liar...",0,-0.556,-1,-0.765
537,"honor",0,0.556,1,0.494
538,"@ goldietaylor: commercial break!",0,0.111,0,0
539,"final watch #, freakin' hilarious. kelly kill, definite got showboat. anyone else?",0,0,-0.333,-0.226
540,"bheartland thought",0,0.111,0,0
541,"# order "" take "", wonder fox new one took "" order "" serious. @ heidil _ rn",0,0.111,0,-0.077
542,"biggest loss",0,-0.556,-1,-0.318
543,"@ monaeltahawy: can someone send",0,0.111,0,0
544,"@ danmoore755: publican candidate close love god. democrat never... just sayin.",0,0.556,1,0.743
545,"@ kennedynation: "" megyn crack head open eat brain. "" - dr ben carson #",0,0.111,1,0
546,"@ jamiaw: "" purpose military kill people break the "" - mike huckabee # # kkkorgop",0,-0.556,-1,-0.691
547,"@ fackinpeter:. @ sherrod _ small ben carson just plugged",0,0.111,0,0
548,"scott walk said "" penetrate southern base border. ""... running president... #",0,0.111,0,0
549,"@ danscavino: icymi: @ @ morning _ joe @ morningmika cuss",0,0.111,-1,0
550,"@ cbslaelsa: one produce spy newsroom indulge tonight",0,0.111,0,0
551,"# foxnews right change: # gopdebatesthey well. moment. refresh philosophy & amp; plan america",0,0.111,1,0.273
552,"@ gtownheckler: huckabee: "" actual boy g - d, tell say guy. "" #",0,0.111,1,0
553,"@ catholicdems: weak kasich's armor - make support poor conditional. need little help",0,0.111,0,-0.225
554,"@ hannibalburess might made",0,0.111,0,0
555,"carson: convince # ukraine g nuke, now washington even g weapon fend. #",0,0.333,1,-0.052
556,"twitter declare carly fiorina",0,0.111,0,0
557,"@ papa _ welch:",0,0.111,0,0
558,"@ usweekly: celeb act",0,0.111,0,0
559,"born yet speak right",0,0.111,1,0
560,"drink watch",0,0.111,0,0
561,"bet rand paul consult todd palin b place service snowmobile visit ak",0,0.111,0,0
562,"yay! made happy friday folk! enjoy weekend! # potus # # # hillaryclinton rock!: / / / mzc49jrkq8",0,0.667,1,0.909
563,"@ rwsurfergirl: got right, nobody talk immigrate, untill brought. # #",0,0.111,1,0
564,"yeah. obama bagged bin lad.",0,0.333,0,0.296
565,"gov @ bobbyjindal vow violate # firstamendment elect president: / / / aq8v8c6p0p # uniteblue # # lgbt # p2 # topprog",0,-0.333,0,-0.494
566,"@ idxr: publican tell america tonight.",0,0.111,0,0
567,"use stage want serve right destroy chance 2016 time? great leadership.",0,0.278,0.333,0.44
568,"@ rmconservative:. @ marcorubio vote amdt build fence b4 implementation amnesty: / / / 5guj7pe5ei",0,0.111,1,0
569,"@ marnus3: perfect remedy",0,0.778,1,0.572
570,"@ kwrcrow: dr. carson mark dc half brain, b line #.",0,0.111,0,0
571,"mk: "" mr. jackson, molest & amp; paid young boy... "" mj: "" macauley culkin. "" * audience roar laughter, applause * #",0,0.556,0,0.44
572,"just draw straw place everyone dc top guy stage beside bush & amp; christie?",0,0.556,0,0.202
573,"ben carson right angry, next rand paul donald, downright passe. #",0,-0.556,-0.333,-0.511
574,"big twist",0,0.333,0,0
575,"@ aqv21:",0,0.111,0,0
576,"@ ykhong: instagram took @ dreamdefenders website post real quote",0,0.111,0,0
577,"@ monaeltahawy: twitterland: god spoken",0,0.333,0,0.273
578,"@ alexandraheuser: liberal love - promote - just sayin'",0,0.556,1,0.778
579,"@ fieldnegro: happy person america today watch bate hrc.",0,0.778,1,0.572
580,"lol clapping carly. think won.",0,0.778,1,0.794
581,"# theater, made - - tv ( & amp; web ) drama, (, duh ) reality tv, via @ charlesmcnulty @ latimes: / / / ltzd4fxr8b",0,0.111,0,0
582,"enjoy",0,0.556,1,0.494
583,"@ dloesch: kasich close mark. dad mailman btw",0,0.111,0,0
584,"real, people seem upset @ bretbaier & amp; @ & amp; fox people back. #",0,-0.333,-1,-0.382
585,"@ mashablegif: ran paul's eye roll point.",0,0.111,0,0
586,"jeb bush: im prolife other schiavo.",0,0.111,0,0
587,"people need seat!!",0,0.111,0,0
588,"@ bettyfckinwhite: - can answer direct question? - president. -,? #",0,0.111,0,0
589,"one question",0,0.111,0,0
590,"mt: @ peddoc63: time change.... "" pieter _ gericke # tcot # pjnet # rednationrising #: / / / kj1xkusmlk",0,0.111,0,0
591,"anyone happy last night. cheer.",0,0.667,1,0.791
592,"@ patriottweetz: tt: @ aridavidusa: break new! last night",0,0.111,1,0
593,"@ puddinstrip: post fuck hood chevy?",0,-0.778,-1,-0.542
594,"stuck work 9. wait go home & amp; watch train wreck",0,-0.333,-1,-0.599
595,"go dependent watch. lol",0,0.778,-1,0.519
596,"@ palmaceiahome1: goal",0,0.111,0,0
597,"@ numbersmuncher: donald guy flip risk board realize overtake asia.",0,-0.333,-1,-0.273
598,"@ goodmanhere2: almost bitch & amp; hoe.",0,-1,-1,-0.543
599,"@ johnkasich: give free hat away - random first 250 s! go!",0,0.333,0,0.597
600,"one the take away last night",0,0.111,0,0
601,"gave many politician system broken. tell u work say wrong.",0,-0.222,-1,-0.735
602,"@ braveconwarrior: @ allenwestrepub "" dear @ jebbush # # notamistake: / / / t7mgjn2ver """,0,0.556,1,0.382
603,"roger ailes set @ first q.",0,0.111,-1,0
604,"@ moneyries: 2 - tweet presidential candidate tweet",0,0.111,0,0
605,"",0,0.111,0,0
606,"tonight @ andersoncooper: uncle @ drnickmorgan, communicator & amp; body language analyst extraordinaire versus #",0,0.111,0,0
607,"now real nitty - gritty god help candidate oh please tell u",0,0.407,1,0.727
608,"kayleymelissa:",0,0.111,0,0
609,"@ bmorebrian: @ brappy55 @ huffpostlive: last night",0,0.111,-1,0
610,"real winner last night",0,1,1,0.586
611,"say real life woman right stuff?",0,0.111,1,0
612,": bush admin "" catastrophe "" audience try clap. know. # # gopdebacle",0,-0.556,-1,-0.66
613,"@ fieldnegro: now know uncle rupert want publican nominee. mr bad hair,. #",0,-0.111,-1,-0.494
614,"gay hoover claim spark outrage among ex - fbi agent: / / / q4rpv2tbx6nixon johnson america nyt nyc #: / / / pvopzkkt9m",0,-0.111,-1,-0.34
615,"won? people talk picture w / @ hillaryclinton",0,0.778,1,0.572
616,"@ ngomsiv: donald border last week",0,0.111,0,0
617,"@ robelgasabc7: wow. rate last night # jaw dropping. nielsen say 16.0 nationwide, watch ever.",0,1,0,0.586
618,"@ bettyfckinwhite: donald biff back future 2?",0,0.111,0,0
619,"clear mean toucan sam planning take america. fruit loop rainbow color extra scary.",0,0,-1,-0.153
620,"bet never guess gourmet delicacy snack last night",0,0.111,1,0
621,"whine tough question; ' megyn behave nasty ': / / / jylevqszrr",0,-0.556,-1,-0.765
622,"@ dougbenson: "" stop illegal immigrate close bridge. "" - c crispie #",0,-0.333,-1,-0.7
623,"@ paulbibeau @ lolgop "" never g leverage negotiate start "" - donald # 2015 # # trumpforpresident",0,0.111,0,0
624,"@ sallykohn substantive, vigorous, reveal.... probably just head. #",0,0.111,1,0
625,"@ wnd _ txt:",0,0.111,0,0
626,"@ latinalista real illegal alien",0,-0.556,-1,-0.557
627,"sex talk little less crazy last night #, @ angelaledgerwoo @ litupshow:: / / / 4djcc81a5m",0,-0.333,-1,-0.209
628,"@ tpm: press lease, donald crown self winner #. surprising.: / / / kqcbckbjki: / / / c6qmagevf3",0,1,1,0.71
629,"psychic. #: / / / wxaf0qvhi5",0,0.111,0,0
630,"u. s. military spend v nation via @ washingtonpost: / / / vbpxf8hqrf",0,0.111,0,0
631,"god go fox new first appearance...... ever.",0,0.333,0,0.273
632,"@ benwikler:, @ senschumer throw hat # re come side # irandeal tonight?",0,0.111,0,0
633,"@ mozgovaya: 10 men stage cuss one woman. @ hillaryclinton",0,0.111,0,0
634,"tweet cdm ( @ rwsurfergirl ): @ pose adult picture. bring? # #",0,0.111,0,-0.421
635,"kayleymelissa:",0,0.111,0,0
636,"@ _ kingmalcolm: pro life unless cop involve - candidate",0,0.111,0,0
637,"miss",0,-0.333,0,-0.153
638,"fact check",0,0.111,0,0
639,"16 % unite state home tv set watch",0,0.111,1,0
640,"5 major takeaway",0,0.111,0,0
641,"@ salmasekela: rand paul gone, ' got cur hair! ' dropped mic. #",0,0.111,0,0
642,"@ datechguyblog: advice candidate order think finish 10th place jeb bush get pulse hurry",0,0.111,0,0
643,"@ foxnews listen radio state. call / b # # blackfolksgave # gopfail # cleveland # ohio",0,0.111,0,0
644,"@ ellemagazine: icymi john kasich's gay marriage response. wow.",0,1,-1,0.586
645,"last night",0,0.111,0,0
646,"@ wilberforce91: one favorite the",0,0.556,1,0.459
647,": point",0,0.111,0,0
648,"world! just look contribute list clinton foundation",0,0.111,0,0
649,"@ prophiphop: last night like oh",0,0.556,1,0.361
650,"@ rumpfshaker: boom. @ governorperry mark getting play rather @ carlyfiorina negotiate",0,0.111,0,0.34
651,"@ raemacraerae: friend comedian, follow # funnest!",0,0.111,1,0.875
652,". @ oknox @ sbg1: # good reality tv, great discussion issue:: / / / c7fwjmdqcz",0,0.778,1,0.791
653,"1: 34: 49. aaaaand question?",0,0.111,0,0
654,". @ ask. @ poor question,, help bush poll? # hannity # https: / / / p389iile2n",0,0.111,0,-0.103
655,"wrestle match.",0,0.111,-1,0
656,"@ foxnews:. @ marcorubio",0,0.111,0,0
657,"@ ceejaycraig: ready next",0,0.111,1,0.361
658,"lmbo shoutout twitter. yall even make",0,0.111,0,0
659,"@ rwsurfergirl: @ pose adult picture. bring?",0,0.111,0,0
660,". @ skynews keep call "" billionaire reality tv star "", credible. #",0,0.111,1,0
661,"@ ac360 @ donnabrazile hope 2 next like mess bull, bring bc get horn next # rathofamerica #",0,0.259,0,0.44
662,"@ wrschgn:",0,0.111,0,0
663,"obama's mid - east policy supp: / / / fincbj3pos",0,0.111,0,0
664,"@ marialiacalvo:. @ charles _ gaba win internet tonight.",0,1,1,0.586
665,"@ angryblacklady:",0,0.111,-1,0
666,"@ youngblkrepub: tweet see life.....",0,0.111,0,0
667,"@ tywahlbrink: took",0,0.111,0,0
668,"@ sallykohn somebody slept last election cycle. mention complete utter lack enthusiasm left.",0,-0.333,0,0.149
669,"@ billyeichner: thank watch",0,0.556,1,0.361
670,"@ writeintrump: anyone know megan kelly piss",0,-0.778,-1,-0.402
671,"think feel publican primary.",0,0.111,0,0
672,"u. s. $19,000,000,000,000 debt #",0,-0.333,-1,-0.361
673,"yup! bipartisan way!",0,0.111,0,0
674,"@ thehill: watch: rubio: god bless candidate; dems even find one: / / / 22gjyz5dz9",0,0.444,1,0.599
675,"@ salmasekela: kasich aware make sense?",0,0.111,1,0
676,"nice look yesterday "" foxy, rowdy publican "" # # foxnews: / / / rf40cci35x",0,0.778,1,0.421
677,"' joe flacco elite' sign crash publican... still one know.: / / / ypqvomx5ne",0,-0.333,0,-0.402
678,"forget one ever shot "" political correct "" one liberty violate. #",0,-0.222,0,-0.178
679,"@ washinformer: rand paul - project power bankruptcy court",0,0.111,-1,0
680,"talk obama's foreign policy moderator ask",0,0.111,0,0
681,""" raise hand ever personal victimize regina george "" #: / / / l0qdv4qmth",0,-0.556,-1,-0.077
682,"just heard megyn kelly's question! comeback w rosie o'donnell appall predict!",0,0.111,0,-0.61
683,"look like action donald "" say ( right ) say! "" #",0,0.556,1,0.42
684,"vicenews: happen last night #. ye,:: / / / 5sgveo7r8n: / / / asdsfke513",0,0.111,0,0
685,"wanna tax pimp?!",0,0.111,0,0
686,"capitalize opportunity speak. got time; paul got least. #: / / / r1ecwvfkto: / / / hrckyxvtr2",0,0.556,1,0.421
687,"@ won despite hatchet job @ mk's unprofessional question brought # quality n 2 dirt, literal",0,0.037,0.333,-0.25
688,"possible @ governorperry know go ask question.",0,0.111,0,0
689,"@ lpnational: ye, cut congressional pension. #",0,-0.111,0,-0.273
690,"truly amaze derogatory",0,0.556,0,0.751
691,"nice",0,0.778,1,0.421
692,"@ goldietaylor: commercial break!",0,0.111,0,0
693,"@ wilberforce91: one favorite the",0,0.556,1,0.459
694,"@ realbencarson @: billionaire exact brain surgery though,? https: / / / kgznjmykx7 #",0,0.111,0,-0.477
695,"@ sarhan _:, @ tedcruz mark # sisi # make front page every newspaper # egypt: https: / / / 5h5prwi7ju",0,0.111,0,0
696,"@ dave _ gosh:",0,0.111,0,0
697,"expectation ever prez. rehearsal reach wallet someone else pick tab",0,0.333,0,0.026
698,"@ bryanlowry3: mind common core create federal govern. create natl. governor associate.",0,0.111,1,0.494
699,"@ lindasuhler: jeb stand "" act love ""; comment earn legal status [ boo ] # noamnestyhttp: / / / himscrvikr #",0,0.556,0,0.691
700,"@ supermanhotmale: popeye sailor man...",0,0.111,0,0
701,"@ @ candycrowley coach last night",1,0.111,0,0
702,"@ thebaxterbean: rand paul video admitting oppose 1964 civil right act https: / / / qzbazmv7iz",1,0.111,0.5,0
703,"watch 10 contender can just watch megyn kelly?",1,-0.111,-1,0.128
