"id","text","rating","afinn","lsd","vader"
264,"spent hour hand knee screw floor board finish walk around house realize floorboard got screw. just noisy.",2,-0.2,-1,0.178
265,"ran gloss boss couple time hardwood floor mix result. npros: nthe gloss boss work well clean floor use micro fib pad long use substitute damp mop. surprise see gloss boss able clean floor fraction floor clean normal use mop. ncons: nthe gloss boss work well buffer polish. use hardwood floor simply weight / power job. spread wax floor, however poor job buff floor. nwithin twenty minute use, u bar handle bent disable it turn without unplugging. n felt pad came it flimsy popped it use. n smell it overheat first t minute - make wonder long go last. n overall: nif small floor clean job use standard floor clean, can job, least., real want spend $80.00 mop?",2,0.257,0.5,0.933
266,", one side the magnetic - realize. chrome side like insulate magnetic field cover apparent iron base / reach around full magnet. side black magnet strong, side honest magical magnetic. fyi.",2,0.35,0.5,0.875
267,"overprice get. light weight wire actual work better.",2,0.4,1,0.44
268,"poor construction last hour.",2,-0.4,-1,-0.477
269,"useful. size need adaptable. ni output dia. connection fitnthe output hose., summary: universal tool adapt, unixreviewtime: 1398384000 } { overall: 4.0, verify: true, reviewtime: 03 24",2,0.4,1,0.691
270,"thought glove good mirror glass. appoint oily leave residue.",2,0.2,1,0.402
271,"awkward use",2,-0.4,-1,-0.153
272,"appoint",2,0,0,0
273,"main sell point leak proof head. well, far. leak like sprinkle upright., spray water expect. want sprayer go leak, try else. just need something spray know always sit upright, work. nni also try putt rubber o'ring, luck. someone else commend different size o'ring, g another shot.",2,0.143,0.333,0.557
274,"actual paste work great, applicator little awkward use big hand ( real small ). way get one exact amount need single cpu, perfect. couple time since use much.",2,0.25,0.5,0.893
275,"sturdy, end big grip item. need small grove get better grip.",2,0.3,1,0.44
276,"half hook fit pegboard.",2,0.2,1,0.361
277,"toothbrush probably year. sure long supposeed last think year. use everyday, real like, took good care clean dry use. one day toothbrush fell base / handle brush tee. metal rod hold toothbrush broken half way kind thinner re metal. hold toothbrush anymore. place something different, otherwise nervous the happen. worth money go last year!",2,0.25,0.429,0.918
278,"much power came sheet terrible instruction.",2,-0.6,-1,-0.477
279,"commend nail. often get stuck magazine adjust continue nail.",2,0,1,0.226
280,"poor control, experience pomona year. rear, upper edge bad roll shear cut leave sharp edge. hold even bent 90 degree! 5 degree.",2,-0.35,-1,-0.848
281,"real want work however fail miserably. able move heavy item refrigerator ( $, 000+ fridge now dent scratch due failure strap ) sup heavy couch continuous stop adjust strap. thought perhaps user malfunction, read directions watch video double check use correct. great idea useful small the think worth bother.",2,0.025,-0.333,-0.649
282,"small like fragile",2,0.4,0,0.361
283,"use tile floor brush stiff reach grout joint. it also light noisy. might work hardwood. needless say turn.",2,0,-1,-0.153
284,"commend build cattle panel greenhouse,. mfg defect ( hole ) able work around, got partial fund port. never check see uv resistant, though.. last 8 months integrate place. use greenhouse!",2,-0.1,0,0.2
285,"the useful kit tongue scrap. rinse toothpaste leave bad taste mouth.",2,-0.133,-0.333,-0.202
286,"leave lot residue. clean well. work gun. lot affirmation package straight lie. maybe good polish metal. look like. good clean gun. car..",2,0.222,1,0.893
287,"use wind - block outdoor chick run, work purpose. g less - - wonderful rate expect ' clear ', clear. description say 'clear'. white, see.",2,0.24,0,0.809
288,"try use hard. probe correct dimension faberware griddle, hard put ( almost sticky tight fit ).",2,-0.067,-0.2,0.112
289,"instruction mention use flat blade screwdriver tight knurl nut hold dial indicator post mount. well, one. also wash knurl nut shown instruction. result indicator dial just swivel around uncontrollably. paid, turn. still hop might get minimal use can figure way secure attach dial indicator. maybe lock wash? wash tee side? epoxy?",2,0.4,0.5,0.429
290,"gave new life old maglite. nordered one one hqrp see better. seem equal bright. big difference shipping speed. terralux day hqrp took week hqrp quite state close. 5 star fast shipping. light. nn * * just got chance real compare brand. hqrp almost pure white terralux bad yellowish tint. desire. vise rate star crappy yellowish light.",2,0.133,0.2,0.34
291,"beginning., brush, single stip brush fall left mouth. brush tee. sometime cover still strip mouth.",2,0,0,0
292,"manage several apartment build maintenance guy need bottle already purchase something amazon purchase well. three bottle two gun broke week. well made.",2,-0.2,0.5,-0.077
293,"bright state, work brought maglite back life, state bright incandescent bulb look!",2,0.2,1,0.726
294,"ok",2,0,1,0.34
295,"work month stopped. seem made little cheap.",2,-0.2,1,-0.226
296,"definite permanent fix bad roll grab print paper print! work well day., printer soon problem roll grabbing print paper. temporary fix!",2,-0.5,-0.6,-0.555
297,"happy, nail clogged broken tip. send back. nwent build supply check gun make sure right nail. nthis second gun own. first one work year without problem. nbostitch must cutting corn duct. license general tractor.",2,-0.1,-0.333,-0.037
298,", one charge it fail function within -3 week - one now servicing tooth brush. good... figure two year guarantee, returnable exchangeable one month...?",2,0.133,-0.333,0.103
299,"shop vac decent, fortunate appropriate bag design vacuum. problem bag actual fit it design low - rise vacuum, tall type. result wrap - around bag cant expand motor cent prevent degree expanse retain debris. problem bag actual design reach bottom vacuum, bag fill, end hang let cause pressure paper eventual ripping open blow debrisdust place. disposable wrap around paper filter go foam sleeve clog way fast. another problem house just motor suppose hold foam sleeve directly interfere let leave room even tall bag reach bottom vacuum offer support debris collect putt pressure bag open. poor sign., waste money.",2,-0.067,-0.059,-0.905
300,"happy gown, although breath advertise. see can possibly provide protection much anything since look woven fair transparent. wish paid extra money poly / gown. deal mrsa, trust item barrier.",2,0.2,1,0.889
301,"cheap",2,0,1,0
302,"got put bedroom door, since door tend swing shut, keep hot air day work. wedge work well laminate floor, however, just slide along door. might work okay carpet linoleum, commend hardwood laminate.",2,0.4,1,0.71
303,"look like enhance natural",2,0.3,1,0.612
304,"v6 gt use stock cm thermal compound. temp got 80c 4.6ghz @. 3v 2500k. 80c high limit ivy sandy bridge, interest getting 5 - 10c drop people getting. result: 10c high temp idle 3c high temp load. know as5 long cure, hope can g better view cure. suppose cure 100hrs, view website find like 120hrs+. still, stock thermal compound cm cure, make valuable. performance improve next week, try apply see get.",2,0.267,0.636,0.946
305,"complaint sell prompt ship item great deal given free. forceps arrive today already barb miss near finger loop lock close. tip wide end got close middle back wide near hinge. person look pro forceps certain try something expensive expensive small tool like immense better made. look elsewhere, almost anyplace else, get better set forceps.",2,0.257,0.5,0.933
306,"thought told go lot less cheep. nnjust go dollar store instead",2,0,0,0
307,"live alone get decent read unless someone else. oh well, probably need get marry girl friend. share everyone. tmi!",2,-0.1,0.333,0.67
308,"july 2013. make horrible loud grind / buzz noise go. recent notice dripping / leak oil something motor. sure leak.",2,-0.333,-1,-0.718
309,"use clean carpet clean, particle variably leak bad low mechanical mechanism whereas problem normal clean. said, hate turn, note caution willndonate charity attach. may faulty hose cuff. attempt mantle pair.",2,-0.086,0.091,-0.7
310,"just ok stopped use.",2,-0.2,1,0.128
311,"easy put together, powerful term steam pressure. real happy. also, use steam maybe minute light come heat. real practical.",2,0.25,1,0.802
312,"realize use cfl bulb. burn cfl bulb. highlight description.",2,0.4,-1,0.34
313,"velcro strong sticky side stay stuck well.",2,0,0.333,0.527
314,"brush cut lime deposites.",2,-0.2,0,-0.273
315,"staple basically matte brand. least thought open package. box broken, half strip staple. tap box back together, put broken strip back. sure, extra room box. go count 5000 staple see receive paid, brand. purchase bostich staple also problem.",2,-0.267,-0.5,-0.765
316,"bottle feel cheap ( fair cheap ) spray fair well, long bottle leak everywhere. two three bottle receive leak upon spray, matte set stream mist. got bottle just use chemical storage clean reptile cage, use bottle every day. use every day leak probably drive crazy. serious usage, commend heavy duty sprayer, cheap 3 pack.",2,0.075,0.143,0.34
317,"one two picture show",2,0,0,0
318,"hold. popped hang tool",2,0,0,0
319,"never trouble past oral b place head toothbrush, awful. head got wobbly week two. thought maybe got one defect it try another. happen.. place head much often usual well wear brush can detect. notice folk complaing problem generic place head either counterfeit oral b placement taken major turn worst..",2,-0.52,-0.75,-0.845
320,"seem work vice lot electronic component.... use tv satellite receive provide good read... appear switch. work light blub ac motor. end make splitter separate conductor short extension cord use splitter",2,0.6,0.333,0.44
321,"several package. underwhelm. made flimsy almost hard stay peg hook. better nothing much. may try make piano wire. nnas always, amazon great job livery.",2,0.267,0.2,0.822
322,"affective u stair",2,0,0,0
323,"5 foot tall short ( medium large ). much spandex pinch toe together actual cause pain. try getting largen ( weight 125 lb ) still short, pinch toe fall.",2,-0.4,-0.5,-0.511
324,"cent strap longer.....",2,0,0,0
325,"try fix composite metal piece coat hang, look sturdy enough broke soon coat. bother. ye, held firm together 6 minute. ye mix two single grey - black goo spread side junk. ye, held firm least 6 minute, time running. ye, clean side composite metal the apply compound. sad. idea, gunk, work.",2,-0.16,-0.429,-0.66
326,"two, one work one",2,0,0,0
327,"work ok lid spout screw top. poor sign bottle",2,0,-0.333,-0.077
328,"deceive quantity. much less expensive local build supply store.",2,-0.6,-1,-0.402
329,"dropper fill / 3 full",2,0,0,0
330,"heat - shrink alligator clip slip slide around, make hard actual use the. commend something else.",2,0.1,0.333,0.361
331,"waste money.",2,-0.2,-1,-0.421
332,"probably worth paid. like view, material can easily slip grip result damage material.. might just better carry hand.",2,0.15,0.6,0.827
333,"tongue scrap just piece serrate edge. work. exert much pressure use. nthe kit came toothpaste. also tongue mouthwash. first duct seal, mouthwash use. ni'd given 3 star mouthwash seal.",2,-0.2,-1,-0.296
334,"just work. seem like thread socket may just short - screw near much light bulb, just go. seem like make tact something.. nnanyone idea?",2,0.4,0.5,0.557
335,"describe. nnthe shipping package poor. case hold nail broken poor shape. luckily none brick broken. carpenter know consume load broken brick nail.",2,-0.133,-0.667,-0.761
336,"one lead fail first use.",2,-0.4,-1,-0.542
337,"got kidding! purchase similar bottle sup - glue local hobby shop. compare anything sell. gap fill glue failure. cure within reason fame. gap fill hobby shop glue certain cure slow order flow recess nook cranny. gave little manipulate the, need. stuff... wow! better prepare wait anything start happen! even apply harden, process slow questionably secure cure. nnthe conclusion can come formula, possibly whole bob smith line, deliberate reduce adhesive composite order either: ) reduce, ) reduce experience people exposure foible main - line. whether bob smith re - bottler original mfg., know. however, know... use, anyway.",2,0.267,0.167,0.924
338,"like other said, problem plug popping female receptacle. half vice try pop quire hold plug hand operate clamp mete hand. annoy., forget need hold two probe measure volt. something whose function measure something plugged faulty receptacle poor.",2,-0.2,-0.714,-0.459
339,"just seem low. every bottle issue sprayer head water tight. example, shake bottle fluid come around thread perhaps somewhere else. happen.",2,0,-1,-0.421
340,"enough weight real much anything. lot dark hardwood home 14 skylight real reflect floor even tell use. rather send back, just box sell dollar sale.",2,0,-1,0
341,"dial indicator proper tight, wash include thin. fix thick wash. now indicator play. nnthe magnetic base weak hold weight it mount horizontal. go work magnetic base work",2,-0.4,0,-0.128
342,"bond pvc!",2,0,0,0
343,"cheap made. hard clip unclip. poor overall.",2,-0.3,-0.333,-0.542
344,"just cheap way light, good buy kid playhouse. real just. hate turn stuff... lesson learn.",2,0,0.5,-0.202
345,"regular sett year ( 20min ); little slow. suppose begin set 6 - 7min, like -3; little fast. go back regular, maybe jb get right someday maybe around 10 true minute.",2,0.4,1,0.649
346,"indicator base clamp mechanism stay put",2,0,0,0
347,"ripped easily stall",2,-0.4,0,0.153
348,"one jaw thick. align properly' can use care.",2,0.4,1,0.494
349,"item arrive promise screw proper collate frequent jammed quick drive gun. waste lot many screw due condition. use quick drive gun many year first experience problem collate screw.",2,-0.16,-0.667,-0.848
350,"maybe user error, floor look terrible. seem like fresh wax floor. tool add value. call professional.",2,-0.1,0,0.103
351,"leak",2,-0.2,-1,-0.34
352,"work awesome first week late one wheel came. get pay.",2,0.3,1,0.572
353,"little deceptive. ad read 1000 p case thought big case cover great. instead, receive four pack toilet seat cover. next, go smart final purchase toilet seat cover pay shipping cost.",2,0.2,-0.2,0.751
354,"light weight use tile grout. real scrub well, smooth surface buff reasonably. good invest floor surface smooth.",2,0.6,1,0.612
355,"shipped two box nail small box little padding. shipped u parcel post. nail broken. better buy local lowes",2,0.1,0,-0.052
356,"probe fit appliance proper, make necessary size socket.",2,0.2,1,0.361
357,"dull 10 minute. just need drill couple hole concrete slap house. got one hole.",2,-0.4,-1,-0.273
358,"off function. useful clean counter",2,0.4,1,0.681
359,"",2,0,0,0
360,"got one pair erlier. bute order one pair already loose upper portion useless u.",2,-0.5,-1,-0.625
361,"much small expect rectangle. wise ok money.",2,0,1,0.67
362,"small made cheap, handle flimsy long enough tall person.",2,0,0,0
363,"sup small. two small electronic safe ( socal ) pink day... description l believe bit bigger last longer.",2,0.2,1,0.71
364,"expect never even try, turn. way big home use felt.",2,0.2,0,0
365,"trigger leak spray. upside side way. spray straight nozzle leak near trigger.",2,-0.067,-0.333,-0.44
366,"toothbrush loud, slow round brush head effect regular oblong brush. wish turn. twenty - dollar toothbrush find drugstore much superior brush bell whistle little else...",2,0.3,1,0.735
367,"clip tend slip twist within insulate sheath squeeze open jaw grip just right.",2,0,0.333,0
368,"hook well one past. appoint. manage use dab glue end guess done glue without.",2,0,1,0.273
369,"work new pegboard recent purchase lowes. hole size lot new pegboard / lock just fall. work well old verse pegboard 3 / 16 hole either, stay pegboard,... sorta!",2,0,1,0.338
370,"bottle crap. use vinegar water mixture neem oil water mixture. lot dripping leakage top, well clogging, turn weak render bottle almost useless. save money high.",2,-0.12,-0.667,-0.293
371,"bargain, guess, just hate clip sleeve slip allow get good grip. hard get 'em back get idea slide clip. errrgggh!. get buck, go high clip.",2,0.08,-0.333,0.2
372,"look bottle put clean solute., first tipped bottle side, liquid leak right back nozzle. bottle tip, worry, expect people keep upright! already put bottle back shelf, use backup situate.",2,-0.133,0.2,-0.439
373,"bulb millimeter longer one place. sound like make big difference, made impossible focus beam eliminate dark spot middle.",2,0.3,-0.2,0.361
374,"work great first., within day, one sprayer stopped work, clogged. miss defect try second; issue arose, third. three clogged 10 % bleach solute - - something never issue past bottle try. initial moment work, got job done.",2,-0.15,-0.5,0.052
375,"nail jammed gun fail feed proper. additionallly, twice expensive better brand purchase local big - box store.!",2,0,0.333,-0.509
376,"nail well manufacture safe package senco. however, correct size hitachi 15 - guage angle finish nailer examine careful mitutoyo caliper. accord directions, spec. like. like amazon commend hitachi nailer, see good thin little nail tiny head.",2,0.4,1,0.944
377,"use, get alligator clip actual grippe the. much day, especial example - - clip look like dog cross - bite. nnif value, something else.",2,0.4,0.333,0.599
378,"sprayer leak sitting upright. want yhis everday house clean look something else!",2,0.133,0.333,0.224
379,"look bottle can stand rustaid last.. probably mild the, withstand rustaid.",2,0,1,0
380,"sprayer work well!",2,0,1,0.338
381,"defect connection.",2,-0.6,-1,-0.34
382,"prefer metal gas can willing pay difference metal. however took box picture, picture show metal handle open pour spout much appoint yellow handle picture. can handle picture reason purchase $56.00 gas can. contact manufacture today consumer world must represent duct correct custom move. appoint picture receive. go forward pass eagle duct!!",2,-0.2,1,-0.246
383,"short til none work.",2,0,0,0
384,"sprayer trigger work well like. think got little less paid.",2,0.4,1,0.557
385,"fit staple. item correct",2,0.2,1,0.361
386,"great expect.",2,0.6,1,0.625
387,", got, work good, somehow wire thin. try use antenna experiment, kinda lossy low frequency hf use. come handy quick connection shortwave radio antenna cover khz 10 mhz. 10 mhz signalnmay become lossy. work good temporary installation breadboarding, engineer, power supply, battery connection. money, work just good regular 24 gauge wire, commend voltage high 12 volt. commend type thick strand piece spaghetti.",2,0.52,0.5,0.862
388,"wire thin limit amount current heat. cover clip slide clip make difficult press spring jaw. waste much jaw open enough bite target.",2,-0.2,-0.6,-0.649
389,"cheap china crap almost worthless. start rust bad. expect better grizzly",2,-0.3,-0.333,-0.701
390,"bare work. see photo post other,",2,0,-1,0
391,"cheap piece, break quite easily. local hardware store better option.",2,0.4,1,0.68
392,"love tool, better! nthis grippe good, need add autolock panel place, handle loss board slip.. dont use lift board roof, especial someone hold board bottom video claim can done!",2,0.25,0.5,0.851
393,"real anything u waste went back use proper dolly. nnread tail information view actual. helpful the move furniture appliance heavy item something actual hold weight rather distribute force. various wheel dolly money much better spent.",2,0.2,0.429,0.44
394,"took 8 different bulb get two bright white tint green. commend bulb high output l maglite place.",2,0.3,1,0.832
395,"turn, work 4 cell maglite. description said. found work certain type bulb, think longer bulb. need better description., sure good.",2,0.4,1,0.848
396,"got door stop saw cut - wedge fit door's edge, way narrow fit around standard door! wedge door,. known gotten.",2,0,1,0.248
397,"expect dynarex vinyl glove ( shown photo ) receive different brand. yet use enough judge yet.",2,0,0,0
398,"stuff 've grocery store waste money go walmartnwould commend",2,0.1,0,0.026
399,"appoint. want get little lust back wood floor.",2,0.2,-1,0.077
400,"light wire. can heat fast. use 12 volt power supply even toast wire.",2,0,0,0
401,"beautiful solid, flat ( area bare get sheet paper underneath straight edge ). biggest complaint mine arrive significant edge damage short edge corn. other note type complaint, clear nothing done get buy good shape. need better package. up favor.",3,0.267,0,0.893
402,"feel like 6mil meet personal standard. exact 10 feet whole length. stretch easily make area thin pull hard enough. one last the, clear!!!!!!!!! clear mean can see translucent white.",3,0.15,0.333,0.871
403,"job fair well, lack pressure power. brush wear quick last long. nnseamagna",3,-0.067,0.333,-0.026
404,"okay light job need heavy duty job job. great polish etc, good real deep clean. work great.",3,0.55,0.714,0.94
405,"minor dent frame. trick.",3,0,-1,-0.052
406,"work well apply. however dry still can. lid firm can six months late solid mass.",3,0.4,1,0.402
407,"ok, - commend like type sensation, weird meni happy ok, choice, decision, live. interesting though.",3,0.28,0.75,0.931
408,"spring load door back house city code home swimming pool. like keep door open ( screen door, ) cat can get fresh air - can enjoy backyard inside. item work. door stay secure open. heavy door - item hold. quite chore. problem last year. crack pair.",3,0.2,0.5,0.752
409,"knew light duty, real careful - significant load burn right. low cost",3,0.3,0.5,0.077
410,"apply clip t - stat board gas furnace, rubber want twist make difficult attach. spent try keep clip open.",3,0,0.333,-0.296
411,"get one unless like eye strain. get hanson 60172. differences: one painted,, important, bit size hard read - just engrave metal. hanson 60172 paint blue easy read bit size label.",3,0.2,0,0.681
412,"real good. hold tube get job done need. much else say.",3,0.6,1,0.44
413,"like good numb screw wobbly. probably third. one every t bent use. one little wobbly still work made job hard go straight, make drive bit skip often taking project. contrast starter kit came 50 screw, work perfect. fact carpet kit work great. 250 screw box must bad batch. however, 250 screw just $20 good.",3,0.222,-0.231,0.844
414,"24 add exist storage wall. bin work well 24 mount pin broken 6 mount pin",3,-0.2,0,-0.25
415,"thought order oreck bag accord picture sent envirocare bag.",3,0,1,0
416,"connect hose nice.",3,0.6,1,0.421
417,"want use steam try clean old stain mold grout show. steam improve problem, complete clean color area. guess stain, mold coloration neglect long. sure steam done better. move old grout whole show. learn neglect clean grout area long stain become permanent., steam produce good steam, complete clean grout let go long. ye, commend machine less challenge clean job.",3,0.186,0.25,0.95
418,"work - took quite bit extra part adapt usage. design typical sump pump apply.",3,0,0,0
419,"look good bhaven't use yet",3,0.6,1,0.44
420,"small expect power expect. good job size.",3,0.6,1,0.44
421,"n good strap. 3 star g 5 thought geting new nut n bolt, shipping overkill box.",3,0.6,0,0.44
422,"satisfactory glass bottle good, though one can get half cost bulk bottle company. appoint dropper. much prefer glass.",3,0.6,1,0.66
423,"quite mother - - law look work. tight fit use use past.",3,0.2,1,0.361
424,"better cheap stamp part courtesy china. come huge box. least shipping prime free. look local store, nothing stock... real need day purchase amazon use alternate method vac vehicle... now sitting garage used.",3,0.3,1,0.893
425,"relative easy stall reason place tall vinyl strip place. fortunate door sweep already adjust far go now figure different solute since strip fill gap sufficient. wish measurement provide height vinyl strip.",3,0.1,1,0.772
426,"maybe okay, gave away smell terrible, much strong.",3,-0.1,0.333,0.273
427,"just arrive couple day ago. view right. / switch atrocious. mind turn lease handle. case handle low. metal bent shape right box. get work adaptation handle use pry bar angle grinder. nonce issue dealt, tend. however, say real loud. nbe sure lose pad clip come. order pad come clip, clip. obvious clip proprietary. nthis good job scrubbing / polish floor good scrubbing carpet. expect perform level commercial buffer. lightweight hold extensive use large home busy use. spend money appropriate machine. ni sorry buy. good tool make adaptation advise.",3,0.4,0.2,0.71
428,"hold hose",3,0,0,0
429,"move film tee... great job plaque. develop lot plaque bridge low mouth. thought trick avoid seeing dentist every 3 months. nope. powerful enough move plaque... built kind anyway.... happy purchase. turn, now use. save $$$$, need expensive model believe serious plaque removal.",3,0.367,0.2,0.851
430,"bottle well - made get job done. variable turn either stream mist - - nothing, want, useable. terrifically ergonomic; use long period ( ) think get uncomfortable. probably shop around need place ok.",3,-0.1,0.2,-0.148
431,"work good, guess. always turn pink safe.",3,0.4,1,0.7
432,"one can stand interfere therapy family constellation practice office.",3,0,-1,0
433,"long enough clip cheep",3,0,0,0
434,"well worksnall can real say",3,0,1,0.273
435,"dental gel ok. taste good. still wait result.",3,0.6,0.333,0.649
436,"guess work, spring large, difficult use correct imo.",3,-0.2,0,-0.361
437,"say receive three brush head. lie. got two.",3,0,0,0
438,"quantity small.",3,0,0,0
439,"piece odd hard stall. useful kit.",3,-0.15,-0.333,-0.153
440,"work, good though.",3,0.6,1,0.44
441,"think purchase eureka ' boss' yesteryear, think. ok. poor imitate. even attachments. appoint kept anyway need place old eureka love.",3,0.1,0.333,0.681
442,"sharp, good, almost half prong bent tip receive:",3,0.6,1,0.44
443,"ok.",3,0,1,0.34
444,"sloppy. like precise tool, forceps precise. old hemostat, purchase 1980s precise stainless steel. hate lost hate come place good get.",3,-0.16,0.111,-0.649
445,"real bright, fit new maglites ( one l bulb ). appear maglite change self contain bulb ( full base, large glass globe ) small, christmas light style bulb ( small ceramic base place bulb two wire insert ). fit latte. nni request new bulb retain re maglite rectify issue. see respond. nnother, the bright get! made mistake look general vicinity click swith... still seeing spot. nni probably rate item 4 star, little perturb lack warn might even issue. might fault, maglite's website still show large bulb part flashlight.",3,-0.057,0,0.78
446,"glass feel like pretty good. cap cheap. never feel like tighten way, thread feel terrible screw. dropper kind suck. can never fill halfway.",3,0.114,0.143,0.541
447,"decent far perfect. one three engage lock proper.",3,0.4,1,0.727
448,"gorilla long arm,. short arm, carry 48 panel armpit",3,0,0,0
449,"ok slight pricey company sell different brand online. overall satisfactory slight pricier competitor.",3,0,1,0.599
450,"someone since measure several area average. impossible. otherwise, seem work ok.",3,0,0,0.34
451,"good size party medical theme. however, order due blue lid went color scheme. lid real green.",3,0.6,1,0.681
452,"ok",3,0,1,0.34
453,"use half tube just complete one peltier assembly thermodynamic project. goes far expect. ndoes transfer heat well.",3,0,1,0.273
454,"lock work great.. look make sure lock move finger pop open.",3,0.6,1,0.751
455,"use yet. seem good?",3,0.6,1,0.44
456,"job need.",3,0,0,0
457,"receive dose purpose ever, item package rate put 4 star, dose look new! lot little scratch middle, old like. hope real stainless steal!",3,0.133,0.333,0.418
458,"nothing special just bottle white glue - actual little slow dry...",3,0,1,-0.309
459,"use tight place needle nose pliers normal use. task need just. heavy duty tool, work",3,0,0,0
460,"since fit inside capacitor panel ( dometic 13.5kbtu brisk air ii ) mount outside solder longer lead. work pefectly, think, short lead rate 3 star. rate value, g 5 star came quick",3,0.3,1,0.67
461,"good just like lot view box open lot staple broken.",3,0.267,0.5,0.318
462,"reason low rate it fail 7 year service, four part place make. part work. 30 yr. think part get cheap, first place part furnace mfg. cost $25.00 improve!",3,0,0.333,-0.457
463,"florida get cold north, get even 60's less; freeze [ personal ]. heat [ air handler - heat strip ] went lay cause, x - ref'd. month late order another one e - bay one fail. work, one month??",3,-0.4,-1,-0.606
464,"top pin break easily, mine shipped broken pin. suggest use zip tie twist tie hold pegboard pin broken top, work can get behind pegboard.",3,0.1,-0.333,-0.296
465,"use pullman holt scrubber like. work well. go use buff laminate floor",3,0.4,1,0.557
466,"good.",3,0.6,1,0.44
467,"pretty flimsy",3,0.2,-1,0.494
468,"good emergency use. tee 100 % lock good enough.",3,0.267,0.333,0.494
469,"paid $3. 41 one month ago, now $5. 21; silver plat.",3,0,0,0
470,"flaw mean. duct come close nothing say better arctic silver # 5. can call worse, place something may surpass side feature, stance noctua another respect label cool industry similar effect off almost exact amount cool arctic silver # 5 minus degree gain break arctic silver # 5 plus feature arctic silver # 5 compete fact noctua's thermal compound non conduct. minor feature someone say sett lot laptop / server deal repetitive apply thermal compound apply sensitive item non conductivity cost effect move margin error process overclockers tuner arctic silver good get overall cool effective",3,0.156,0.25,0.837
471,"good good invest prodject. im happy found item. good item project make proud found",3,0.56,1,0.938
472,"mine turn: bad package result broken peg - hang peg - board.",3,-0.4,-1,-0.765
473,"got amplify crease signal strenght tv antenna. got one lowes work better six dollar less.",3,0.4,1,0.44
474,"needle read pinch lay flat the anymore. job, prefer one keep marker numb done pinch make easy read.",3,0,-0.5,0.128
475,"like dropper",3,0.4,1,0.361
476,"better serve slight longer drywall handle tool. work, uncomfortable use.",3,0,0,0.077
477,"try, kinda k thermal paste now, got around 5 degree cool ceramic.",3,0.2,0,0.318
478,"short little flexing, plus use.",3,0,0,0
479,"can say staple,, thought. got exact order.",3,0,0,0
480,"work project. use fix cabinet handle fell apart open cabinet.",3,0,1,0
481,"other indicate, plug pop socket unless held firm taking read. otherwise, suppose.",3,0,0,0
482,"great high humidity. humid house. purchase safe keep content dry. work great, overwhelm moisture within week. consider large one use humid environment.",3,0.467,0.5,0.886
483,"easy tight space.",3,0.2,1,0.44
484,"hop improve handle 23 ft class motor home monroe always good reputation. monroe rv shock provide marginal improve handle original shock 60k mile.",3,0.12,0.333,0.642
485,"la aplicaci & oacute; n sobre la superficie del procesador e & oacute; ptima, tiende regarse y embadurnarse. los resultados de la disipaci & oacute; n similares otras aplicaciones del mercado.",3,0,0,0
486,"see difference real... just heard b, tell.",3,0,0,0
487,"one work use daily purchase one use home side job. diff great accuracy two. use calibrate multimeter verify one work accurate within / degree f. one just 5 / degree f!! adjust sett dial - get get.",3,0.6,1,0.689
488,"cc`s raise inside, good mix epoxy, move, raise letter",3,0.6,1,0.44
489,"work great sure, small syringe ever seen life. thought joke show. look like sample. hard compare base picture.",3,0.3,0.5,0.866
490,"small tab back break easily. like item end use zip tie secure peg board.",3,0.4,1,0.743
491,"malco fcg2 great help allow hang 12 feet long fib cement lap panel board. instruction include package use metal hang took trys get right. board rest well hang stable lap panel set vertical. negate issue guage overlap - / 4 ch specify. overlap actual -3 / 4 ch cover hung 4 lap panel. extra / ch overlap cause enough lap panel cover height wall. calculate amount 8 ch panel need use - / 4 ch overlap. add / ch space guage correct overlap correct - / 4 ch. nni hope people problem purchase malco side guage gradys hardware c. low supply list amazon.",3,0.267,0.667,0.896
492,"work well enough. main downside poor seal bottle top. seal snugged hard enough, take lot force leaky tipped squeeze unless done.",3,-0.15,-0.333,-0.382
493,"thermal material provide dlp tv chip place kit need use. however, think use found difficult figure use. instruction type. go website instruction pc use dlp tv use despite fact commend use first place.",3,0.1,0.333,-0.6
494,"rather flimsy. one caste found lock, lever push lock brake easily. think much sign.",3,0,0,0.34
495,"velcro place easy quick. actual velcro stick well.",3,0.2,1,0.612
496,"study lot material measure vice, find can done reliably oneself. necessarily problem model, aware issue.",3,-0.4,-0.333,-0.402
497,"putt together first electronic lab ( amateur hobbyist ), first decade / substitute box. seem work exact describe advertise. done exhaust test every value, done appear within tolerances specify. feel bit cheap,, design price useful expensive, meet expectation exact. ( minor concern see kickstand easily break point, look like something sign 3d print place need. )",3,0.4,0.429,0.807
498,"good enough use, marking faint tough read.",3,0.6,-0.333,0.34
499,"okay size: read tail know size buy. assume similar.",3,0,1,0.226
500,"haiku view follows: nnit hold bitsnits terribly hard readnit better",3,-0.133,-0.333,-0.273
501,"work couple day situate.",3,0,0,0
502,"item describe. slow shipping.",3,0,0,0
503,"maintain even heat,... sharp edge......",3,0,0,0
504,"like mess left retain. prefer wire break away retain use past better",3,0.133,0.333,0.44
505,"hard keep accurate",3,-0.2,0,-0.103
506,"work week safe.. work nice instruction re - activate list..",3,0.4,1,0.691
507,"leak nozzle.",3,-0.2,-1,-0.34
508,"slippery thin wire, easy overload almost anything 12v",3,0,0,0.103
509,"appoint it come board tool!!",3,0,0,0
