"id","text","rating","afinn","lsd","vader"
288,"food worker ' ion sel plan hast collect bargain two - day strike begin 7 april 2010, finland.",-1,0.1,0,0.077
289,"jan. 6 - - ford struggle face slow truck suv surfeit - - date, gotta - car.",-1,-0.4,-1,-0.318
290,"scanfil, system supply tract manufacture communicate sector electronic industry, port totalled 94.7 first half 2010, 99.5 first half.",-1,0,0,0
291,"sanoma new ' advertise crease 22 % year.",-1,0,0,0
292,"u. s. energy executive say high steel price threaten energy exploration.",-1,-0.1,-1,0.361
293,"four quarter 2008, crease 121.4 165.5 four quarter 2007.",-1,0,0,0
294,"production liquidate june 325 employee loose job.",-1,-0.6,0,-0.318
295,"stora enso 's target cut 4.85 5.55 holmen 's target - - sek 135 sek 150.",-1,-0.2,0,-0.273
296,"four quarter went eur3m eur4 .2 m correspond include cost grow project.",-1,0,0,0
297,"pee peugeot fell 0.81 pct rose 6.3 pct last year.",-1,0,0,0
298,"12 - month crease eur2 .9 m turnover crease eur24 .5 m, compare financial year 2004.",-1,0,0,0
299,"12 - month crease eur28 .2 m turnover crease eur313 .42 m, compare financial year 2004.",-1,0,0,0
300,"helsinki afx - kesko corp expect port low second quarter eps today due tax charge, earn line seen high year - - year, analyst said.",-1,0,-1,-0.273
301,"addition production personnel sport division given temporary lay - warn.",-1,-0.4,-1,-0.103
302,"pretax loss total 117mn compare loss 65mn correspond.",-1,-0.6,-1,-0.595
303,"publish sweden 's loss 1.1 q1, compare 0.6 year ago.",-1,-0.6,-1,-0.318
304,"17 march 2011 - goldman sachs estimate negate prospect norwegian mobile operate norway 's telenor asa osl: tel sweden 's teliasonera ab sto: tlsn short term.",-1,0.2,-1,0.296
305,"loss crease 17mn loss 10.8 2005.",-1,-0.6,-1,-0.557
306,"part reorganisation measure take place spring 2006, tamglass finton start personnel negotiations affect entire staff 33.",-1,0,0,0
307,"exclude non - recurring item 7.8 compare 11.2.",-1,-0.2,-1,-0.226
308,"cash flow vestment amount eur45m, eur46m.",-1,0,0,0
309,"total 16.5 passenger ship journey took place northern baltic sea 2007, slight 16.5 2006.",-1,0,0,0
310,"january - november, group 's totalled 7,801.7, drop 12.6 % 2008.",-1,-0.2,0,-0.273
311,"pretax loss totalled 162.3 compare 253.5 2007.",-1,-0.6,-1,-0.318
312,"result show loss 2.9, year, show 0.6.",-1,-0.6,-1,-0.318
313,"omx nordic 40 omxn40 index, comprise 40 trade nordic stock nasdaq omx exchange, close 0.87 % 1,064.14 point thursday.",-1,0,0,0
314,"'s dropped 30.6 38.3, accord interim port, lease today.",-1,0,1,0
315,"asian traffic decline 3.4 p cent.",-1,0,0,0
316,"repeat see 2008 y - y ( port helsinki newsroom ) keyword: tecnomen - result",-1,0,0,0
317,"yit 's baltic first three quarter 2008 total 106.2 euro, represent drop 29 percent year year.",-1,-0.2,0,-0.273
318,"production duct continue normal, temporary lay - offs concern simultaneous 80 employee.",-1,0,0,0
319,"however, order receive view fell 17 % quarter - - quarter 213 cord second quarter 2010.",-1,0,0,0
320,"result transaction, aggregate hold burrill life science capital fund, l. p. crease 5 p cent total numb share vote.",-1,0,-1,0.419
321,"nokia 's share price fell less one percent 18.70 euro ( $ 25.41 ) helsinki, siemens share fell 1.02 percent 90.19 euro ( $ 122.57 ) frankfurt.",-1,0.2,0,0.527
322,"`` can say numb deal become normalize moment, therefore decide value apartment now sale, '' add.",-1,-0.2,-1,0
323,"awkward the use 're hold phone one hand.",-1,-0.4,-1,0.382
324,"also construction expense gone russia.",-1,0,0,0
325,"pretax loss totalled 49.9, compare loss 15.4 correspond 2008.",-1,-0.6,-1,-0.557
326,"recent trouble simply make neteller cheap.",-1,-0.4,0,-0.402
327,"said compare january - june fell short last year 's correspond performance.",-1,0,0,0
328,"fell 7.9 second quarter 2005 5.1 second quarter 2006.",-1,0,0,0
329,"paper stock among biggest fallers, stora enso 2.30 pct 14.01, m - real 2.86 pct 5.09 upm - kymmene 1.14 pct low 19.10.",-1,0,0,-0.273
330,"appoint see plan fold.",-1,0,0,0
331,"sweden, oversupply pharmacy.",-1,0,0,0
332,"margin, however, slipped 14.4 % 15.1 %, dragged poor performance enterprise solute.",-1,-0.3,-1,-0.511
333,"pretax total 9.0, 36.3 2007.",-1,0,0,0
334,"total value agree usd4 .0 m, said.",0,0.2,1,0.667
335,"handset maker not disclose financial tail.",0,0,0,0
336,"maximum numb new share offer 22.",0,0,-1,-0.052
337,"serve broad range custom, include construction process industry, shipyard, public sector household.",0,0,0,0
338,"said agree eur160m secured credit line lend.",0,0.3,1,0.778
339,"work netapp include strategical positioning brand category major global launch.",0,0,0,0
340,"tract cover supply temporary heat equipment lkab 's new pellet plant kiruna, northern sweden.",0,0,0,0
341,"sami sepp+ænen, ceo elisa eesti, say novel network allow fast mobile broadband sparse populate area.",0,0.3,0,0.494
342,"future, plant focus production flange file wind farm tow.",0,0,0,0
343,"implementation deal subject approval competition authority.",0,0.3,1,0.527
344,"study not design enable formal statistical evaluate therapeutic activity, said.",0,0,1,0
345,"25 august, sampo 's stake nordea 19.45 %.",0,0,0,0
346,"liquid handle duct include electronic mechanical pipette, disposable tip well pipette maintenance calibrate service search institute, healthcare industrial laboratory.",0,0,1,0.273
347,"mformation provide enhance manage apply enable figuration control throughout lifecycle.",0,0,1,0
348,"bioheapleaching make extraction metal low grade ore economical viable.",0,0,1,-0.273
349,"aho proud 's new duct, lordi - cola.",0,0.4,1,0.477
350,"therefore, phase iii search not conduct abbott.",0,0,0,0
351,"facility use finance citycon 's exist credit facility, said.",0,0,1,0.382
352,"firm 's uk head office rugby road, lutterworth.",0,0,0,0
353,"interim port first quarter publish may 8,.",0,0,0,0
354,"seppala transferred sale great extent last year february, reflect january figure.",0,0.6,1,0.625
355,"elisa expand use technology provide pilot prove successful.",0,0.4,1,0.727
356,"value order 10mn.",0,0,0,0.34
357,"acquisition, basware 's preliminary pro forma 2005 amount 52.6, preliminary pro forma amount 7.1.",0,0,0,0
358,"share shall repurchase public trade, reason share repurchase otherwise portion hold shareholder.",0,0.2,0,0.527
359,"result tax loss 25.0 euro.",0,-0.6,-1,-0.318
360,"tract, sign yesterday, run f year include two - year extension option.",0,0,0,0
361,"- group - “ s 31.6 36.6, 1 - 6 / 2007 tax 0.2 1.3.",0,0,0,0
362,"port 302 mln euro $ 441.6 mln margin 16 pct 2006.",0,0,0,0
363,"may 29, 2010 ( companiesandmarkets. com deliver newstex ) - - port provide key data information meat, fish poultry market finland.",0,0,1,0
364,"group 's consolidate total 1.5 billion euro employ approximate 10,000 person.",0,0,1,0
365,"build altogether 130 new substation end year.",0,0,0,0
366,"teleste set 1954 divide broadband cable network video network busy area.",0,0,-1,0
367,"sanoma corporate want new better frequency helsinki metropolitan area.",0,0.3,1,0.494
368,"issuer solely responsible content announce.",0,0.4,1,0.318
369,"continue develop fully human antibody vap - 1 antibody gram.",0,0,0,0
370,"duct coverage: bake good; biscuit; breakfast cereal data coverage: market size historic forecast, share, brand share distribute data.",0,0.333,1,0.743
371,"recruit relate locate stora enso 's search operate karlstad, central sweden.",0,0,0,0
372,"efore 's ceo reijo maihaniemi said develop already deliver power supply it respect system base technology chinese sector zte corp: 000063.",0,0,1,0.477
373,"stockholm - base nordea bank ( sto: nda ) said yesterday hire casper von koskull lead corporate merchant bank capital market it, effect 1 september.",0,0,0,0
374,"alliance aim tap pocketable mobile computer, netbook, tablet, mediaphones, connect tvs - vehicle infotainment system.",0,0,1,0
375,"value deal not disclose.",0,0,0,0.34
376,"accord l+ænnen tehtaat 's ceo matti karppinen, aim deliver fish duct custom day early current.",0,0,1,0
377,"off price $ 35, include cash $ 10 debt assumption face, $ 20 worth cencorp share issue savcor.",0,0.067,0,0.153
378,"canned - preserved food finland port off comprehensive guide size shape market national level.",0,0.4,1,0.25
379,"group 's turnover 2006 39.2, 3.9.",0,0,0,0
380,"garmin fell 4.5 percent $ 34.53 1: 33 p. m. new york, google slid 0.7 percent $ 576.50.",0,0,0,0
381,"dual - fuel engine vessel can operate liquefy natural gas lng low emission.",0,0.2,0,0.103
382,"nordstjernan make off approximate one month, september 2007.",0,0,0,0
383,"new share provide shareholder full shareholder right.",0,0.2,1,0.296
384,"repo rate gradual reach 2 % end 2010, accord nordea 's economic outlook.",0,0.2,1,0.026
385,"last smartphone running maemo 5, place meego, joint project nokia, intel open source community.",0,0,1,0
386,"tract cover installation, train start - service.",0,0,0,0
387,"course, 'll direct access nokia 's ovi store, 'll lot fun download favorite media.",0,0.6,1,0.743
388,"bank pohjola bank plc hel: poh1s said today issue 40 usd 51.2 m index - linked bond, pohjola tutkimuksen tahdet viii - 2010 pohjola search star viii - 2010, october 27, 2010.",0,0,0,0
389,"pend market situate, project sold 1 3 year complete.",0,0,0,0
390,"arto ryymin, born 1964, place juhani kaisanlahti work act evp, healthcare & welfare since august 2007.",0,0,0,0
391,"value order 25mn.",0,0,0,0.34
392,"exel headquarter mantyharju finland.",0,0,0,0
393,"bid off include least 1,000 share value share must correspond least eur4, 000.",0,0.2,0,0.7
394,"cargotec 's totalled 3.4 billion 2008 employ approximate 11,000 people.",0,0,0,0
395,"honkarakenne start production, need partner sawmill operate.",0,0,1,0
396,"platform base built intel s second - generate mid platform, call moorestown.",0,0,1,0
397,"adjust present situate cutting capacity cost without, however, jeopardising asia strategy longer term.",0,-0.2,-1,-0.128
398,"accord, decision issue made summer 2010, early, summer 2011, late.",0,0,1,0
399,"comprehensive range cut - - length slitting service allow ruukki particular serve light engineer custom locate production st. petersburg area.",0,0.133,1,0.202
400,"found 2000, bioview automate laboratory test, especial diagnostic test cancer.",0,-0.2,-1,-0.66
401,"panostaja oyj 's board also decide organisational meet held upon complete agm implement agm decision concerning board member fee paid share way share transferred quarter basis date follow publication quarter - annual port.",0,0.2,0,0.527
402,"nokia corp finland tuesday said receive unify vice managment tract operator elisa oyj.",0,0,-1,0
403,"blyk launch first uk market mid - 2007, market follow.",0,0,0,0
404,"parallel, teliasonera decide duct compulsory acquisition.",0,0,0,0
405,"`` no room modify share component already indicate. ''",0,0,0,0
406,"`` every partner allow buy quantity electricity correspond share consortium, production cost, '' letter intent said.",0,0.2,1,0.477
407,"okmetic vise 2010 financial outlook base order book.",0,0,0,0
408,"broker start upm - kymmene, stora enso sappi ` equal - weight ' commendation holmen norske skog ` underweight ' rate.",0,0,0,0
409,"network test busy part elektrobit 's test automate busy segment employ 39 people finland 22 people abroad, main u asia.",0,0,0,0
410,"inspect companys strategic strengths weakness.",0,-0.4,0,-0.026
411,"accord vauramo, plant 's lift equipment suit asian chinese truck.",0,0,1,0
412,"exercise price option base safran software solute ' license maintenance well result.",0,0,1,0.273
413,"tow 's engineer create 18 degree westward lean - four time inclination lean tow pisa - use diagrid structure align geometrical use tekla structure bim ( build information model ) software.",0,0,1,0.273
414,"utah 's capital want next u. s. headquarter amer sport corp., ski - equipment.",0,0.2,0,0.077
415,"annual general meet approve dividend 0.10 p share,, total 7, 8.",0,0.2,1,0.296
416,"annual turnover eur32 .8 m.",0,0,0,0
417,"s busy sector build construction, infrastructure construction technical build service.",0,0,0,0
418,"gypsii mobile social network apply avail china chinese english language support.",0,0.4,1,0.402
419,"nordic busy port - 17 january 2006 - efore plc inaugurate new plant estonia - _ 1998 - 2006 m2 communicate ltd power electronic manufacture efore plc said tuesday ( 17 january ) inaugurate new plant parnu, estonia.",0,0,1,0
420,"board director authorize decide term share issue.",0,0.2,0,0.296
421,"`` method system controlling hard disk drive use multimediacard physical interface '' invent marko ahvenainen ruutana, finland.",0,-0.2,-1,-0.103
422,"componenta production line similar - sized duct karkkila finland, weert netherlands orhangazi turkey, combine output approximate 100,000 tonne 135 2007.",0,0,0,0
423,"invest come",0,0,0,0
424,"total 750,330 new citycon share nominal value 1.35 p share subscribe december exercise - b - c option base 's stock option plan 1999.",0,0.2,0,0.7
425,"additional, retailer can use hardware across task store throughout warehouse, provide substantial save support infrastructure cost.",0,0.333,1,0.772
426,"popular paper far kesko 's loyal custom magazine pirkka 2,462,000 read.",0,0.6,1,0.71
427,"north - rhine westphalia - issue benchmark, 5 year fix rate deal euro.",0,0,0,0
428,"alexandria, va., oct. 15 - - aaron moss hampshire, great britain, develop ornamental sign handset, u. s. patent & trademark office announce.",0,0.6,1,0.625
429,"catalyst segment include finery catalyst polyolefin catalyst duct category.",0,0,0,0
430,"home decorate art craft retailer tiimari plc ( omx helsinki: tii1v ) port monday ( 18 august ) loss eur3 .3 m eur33 .9 m january - june 2008.",0,-0.6,0,-0.318
431,"duct portfolio comprise harvest, forward, harvest head, well crane loader.",0,0,1,0.273
432,"aspokem post 2.7 mln euro ( $ 3.5 mln ) 89.1 mln euro ( $ 116.8 mln ) 2006.",0,0,0,0
433,"reason st. petersburg status capital, one participant meet quote chikunov say.",0,0,0,0
434,"total invest vantaa plant extension amount around 10 euro, okmetic 's share vestment worth around 2.7.",0,0.3,1,0.477
435,"include option additional 30 communal build site well construction supervise work construction site.",0,0,1,0.273
436,"bank 's lease arm nordea liising end year 4.4 euro.",0,0,0,0
437,"amer sport company develop manufacture technical advance duct improve performance act sport participant.",0,0.4,1,0.44
438,"first installment cinema series conclude file inventor olavi linden, whose personal artistic journey work fiskars l doz sign award.",0,0.6,1,0.758
439,"composite body coat hard coat layer produce thermal spray, coat ground. ''",0,-0.2,-1,-0.103
440,"passenger tunnel expect put operate.",0,0,0,0
441,"group tend locate warehouse office space loudeac saint marcel morvillars, east country, already operate hook manufacture distribute it.",0,0,1,0
442,"ecb can main target inflation.",0,0,0,0
443,"'s board director pose dividend 0.95 p share 2008 annual general meet, schedule held march 23,.",0,0.2,0,0.296
444,"incap estimate generate venue 10 mln euro ( $ 13.2 mln ) indian operate 2007.",0,0,1,0
445,"yit kausta build commercial residential highrises virsuliskes area.",0,0,0,0
446,"europe, paper industry 's situate paradoxical.",0,0,0,0
447,"floor area yliopistonrinne project 7,900 sq m 85,030 sq ft build 's gross area total 12,800 sq m. total 25.1 % facility let.",0,-0.4,-1,-0.477
448,"current operate fleet eight carry, well nine push barge.",0,0,1,0.273
449,"simmons elect dcuc chairman portsmouth, n. h. - gordon. simmons, ceo service credit ion, elect chairman defense credit ion council 2007 - 2008 term.",0,0,1,0.691
450,"expect venue rmb8 .0 billion.",0,0,0,0
451,"technopolis 's technological cent supply client modern high - class premise.",0,0,0,0
452,"glaston also efficiency measure it.",0,0,1,0.361
453,"portfolio comprise 118,000 m2 leasable space vacancy rate rough 5 %, let around 140 tenant two large swedish govern ericsson.",0,0,-1,0
454,"2006 's amount approximate eur259m 8,000 employee.",0,0,0,0
455,"logistic information solute provide done solute corporate ( omx helsinki: dso1v ) port wednesday ( 29 october ) eur3 .6 m eur35 .1 m january - september 2008.",0,0,1,0
456,"geneva, feb. 10 - - tero aaltonen, finland develop radio source control method.",0,0,0,0
457,"kirsi rantanen previous develop director hk ruokatalo 's poultry busy.",0,0,0,0
458,"custom cooperate retailer osuuskauppa suur - savo.",0,0,1,0
459,"combine pro - forma 140 mln euro $ 188.9 mln 13 mln euro $ 17.5 mln 2006.",0,0,0,0
460,"zip, '' expert warn tuesday.",0,-0.4,0,-0.103
461,"full midnighttrader extend - hours trade analysis new service avail real - time comtex.",0,0.2,0,0.178
462,"create interface similar interaction real world can enable experiences natural intuit, way modern game movie immerse use realistic 3 - d graphic.",0,0.2,1,0.557
463,"statutory negotiations headquarter part crease.",0,0,0,0
464,"food industry company interest opportunity provide ukraine.",0,0.3,1,0.7
465,"mill concentrate getting supercalendered line running satisfactorily start old newsprint line.",0,0,1,0.382
466,"desk reach full planned strength t person autumn 2007.",0,0.3,1,0.511
467,"apart nordea, also ergo compete position among top three pension fund provide estonia.",0,0.4,1,0.202
468,"rinkuskiai ' s bee fell 6.5 p cent 4.16 litres, kauno alus ' bee jump 6.9 p cent 2.48 litres.",0,0,0,0
469,"kaupthing forecast - swedish stora enso close mill reisholz, germany.",0,0,0,0
470,"global life science industry strict regulate international national authority.",0,0.2,-1,0.077
471,"engine asia - pacific industry file essential source top - level data analysis cover engine industry.",0,0.4,1,0.202
472,"goodwill tangible asset account 2.0 mln euro ( $ 2.6 mln ) purchase price, 20 pct pay aspo share.",0,0.133,1,0.511
473,"volume, focus already outside finland, 60 % group 's duct made poland baltic country.",0,0,0,0
474,"pharmaceutical - spain brand - new market analysis give clear overview actual situate future outlook pharmaceutical market spain.",0,0.2,1,0.382
475,"editor 's note: grimaldi generate 1.7 bln euro ( $ 2.182 bln ) turnover 2005, ansa port may 29, 2006.",0,0,0,0
476,"paper m - real calculate 100,000 biscuit carton made use 25gsm lighter board, co2 save course 12 months equal generate drive 1,000 km car.",0,0.4,1,0.494
477,"tract trade - time high $ 50,200 ton april 24.",0,0,0,0
478,"marubeni group focus create `` value chain '' upstream downstream, encompass wide variety busy field, include oil & gas, metal, mineral source, food, pulp & paper chemical, among other.",0,0,1,0.542
479,"oriola - kd spin - pharmaceutical group orion oyj 's wholesale division.",0,0,-1,0
480,"omx market forward mature may 16, 2008, novator finland oy 's direct shareholding amer sport corporate exceed one - fifth 1 - 5 's share vote right.",0,0.3,1,0.612
481,"new share subscribe stock option shareholder right commence date enter trade register.",0,0.2,1,0.296
482,"19,200 - square metre technology cent locate near university tampere central tampere.",0,0,-1,0
483,"accord, construction work start spring 2007, facility commission spring 2008.",0,0,1,0
484,"medium - term operate target remain changed.",0,0,0,0
485,"beginning subscription may 2, 2006 share subscription price b option right 10.22 p share.",0,0.2,1,0.527
486,"telecom foreign invest limit 74 %, appear mobile vas not, mean tecnomen can pick much 96.6 %.",0,0,-1,0
487,"absolut bank explore possibility borrow.",0,0,0,0
488,"no service price tail disclose.",0,-0.2,0,-0.296
489,"jensen, njastein mike critch, head dovre north america busy it, port toivola.",0,0,0,0
490,"base sign previous handset, nokia e72 nokia e63 symbian - base model promise off direct access 90 p cent world s corporate email mail exchange ibm lotus note travel.",0,0.2,0,0.318
491,"new production line novator mill veliky ustjug, vologda oblast, sveza change current 1.5 m 1.5 m birch plywood production target domestic market produce 1.5 m 3.0 m overlaid birch plywood global market.",0,0,0,0
492,"electronic tract maker incap oyj said january 3, 2008 sold manufacture facility helsinki local real estate sponda oyj 5.3 mln euro ( $ 7.8 mln ).",0,0,0,0
493,"correct chapter entirety.",0,0,1,0
494,"change envisage, hk ruokatalo reduce numb industrial place busy finland eight six.",0,-0.2,-1,-0.34
495,"nordic exchange, omx off access approximate 80 percent nordic baltic security market.",0,0,0,0.34
496,"10.8 2008, today approximate 120 employee finland, estonia poland.",0,0,0,0
497,"three student universiti sains malaysia won study trip helsinki.",0,0.6,1,0.572
498,"real estate invest interavanti oyj said monday ( 22 september ) agree sell 65 % ownership ticket service lippupiste oy cts eventim ag ( 56, 1 % ) manage director lippupiste oy.",0,0.2,1,0.361
499,"build house, example, respecta oy 's jyvaskyla premise, well company announce late, say samuel koivisto, director technopolis operate jyvaskyla.",0,0,1,0.273
500,"new it built cargotec 's state art manufacture facility san antonio, texas, usa, start operate.",0,0,0,0
501,"share shall acquire accord rule nasdaq omx helsinki otherwise accord rule relate acquisition 's share.",0,0.2,1,0.527
502,"off client integrate manage consult, total solute complex project efficient, b - - class sign supervise.",0,0,1,0.421
503,"second phase new innova build, tecnopolis presence jyvaskyla crease total approximate 62,000 floor square mete.",0,0,0,0
504,"previous, also deliver 70 % steel use oasis sea, allure sea ' sister ship complete last year.",0,0,1,0
505,"'s board director pose dividend eur0 .12 p share 2006.",0,0.2,0,0.296
506,"combine value planned vestment 30mn.",0,0,0,0.34
507,"rate. m. b high among cis country, central eastern europe.",0,0,0,0
508,"use validate rule base enable verify process rule base manage different administrator fulfil set requirement.",0,0.2,1,0.361
509,"agree include apply maintenance support service.",0,0.3,1,0.637
510,"order plywood mill machinery equipment announce raute september 2006 deliver thebault plyland france.",0,0,0,0
511,"scopi chief busy excellence office, eng.",0,0.6,1,0.625
512,"jon risfelt 49 year old hold master science chemical engineer swedish royal institute technology.",0,0,0,0
513,"object yield significant part turnover russia couple year, '' say solteq 's manage director hannu ahola.",0,0.2,1,0.202
514,"value order 70mn.",0,0,0,0.34
515,"also said deploy danish 4g network continue expect cover 75 % danish population 2011.",0,0,0,0
516,"'s 2010 totalled meur 311.4 margin 13.9 p cent.",0,0,0,0
517,"telecomworldwire - 7 april 2006 - tj group plc sell stake morn digital sign oy tj group plc said friday 7 april sign agree sell share morn digital sign oy edita oyj.",0,0.2,1,0.572
518,"newspaper publisher sanoma, media group sanomawsoy, merge free sheet uutislehti 100 metro mid - september 2008 form new free sheet name metro.",0,0.2,1,0.765
519,"dividend paid april 15, 2008 shareholder cord date april 8, 2008 enter list shareholder kept central security depository ltd..",0,0,0,0.34
520,"back, tikkurila 's former owner, chemical kemira oyj hel: kra1v, distribute 86 % stake kemira shareholder facilitate divest list tikkurila.",0,0,0,-0.382
521,"country:, finland sector: construction - real estate target: pohjolan sign - talo oy buy: capman oyj vendor: ruukki group oyj deal size usd: 102.6 m type: divest status: agree",0,0.2,1,0.361
522,"order consist capacity expanse, maintenance service new charge functionality, said.",0,0,-1,0
523,"popular mobile data service email, surf internet, well new weather service.",0,0.6,1,0.599
524,"stora enso, global paper, package wood duct, neste oil, engage fine market oil, inaugurate demonstrate plant varkaus, finland biomass liquid production utilize forestry residue.",0,0.3,1,0.494
525,"moscow metro ( www. mosmetro. ru ) first metro system europe implement smart card together new type magnetic card 1998.",0,0.2,1,0.402
526,"off custom solute base renew raw material.",0,0,0,0
527,"aspocomp tend set plant manufacture print circuit board invest rs310 crore.",0,0,0,0
528,"around 250 reduction implement pension arrangement.",0,0,0,0
529,"helsinki - base componenta bought turkish list doktas october 2006 89 euro, make large invest turkey date.",0,0,0,0
530,"trade code: eli1v numb share: 99,483 price - share: gratuitous transfer, elisa hold total 10,435,023 share.",0,0.1,-1,0.539
531,"no financial information provide.",0,-0.2,1,-0.296
532,"livery start late 2010, volume crease year 2011 - 2012.",0,0,0,0
533,"n +1 group pay eur16 .5 m transaction price upon close, remain sum 2012.",0,-0.2,0,-0.103
534,"consequence work council withdrawn petition suspend reorganisation.",0,-0.2,0,-0.318
535,"among paper issue, stora enso r little change - - 0.08 pct 12.03, upm - kymmene 0.48 pct high 18.77 m - real b add 0.50 pct 3.99.",0,0,0,0
536,"new chain 700 count store 250 supermarket.",0,0,0,0
537,"'s equipment rental portfolio consist primarily tool small mid - sized custom construction industry.",0,0,0,0
538,"virala oy ab allocate board director amount 1, 9 0, 25 low maximum announce 12 / 30 / 2010.",0,0,0,-0.273
539,"allow vice mobile phone become millimetres thinner.",0,0.2,-1,0.226
540,"sold one half busy operate enter helsinki stock exchange via back door innovate buyout arrange kasola.",0,0.2,1,0.494
541,"server responsible manage vice user account desktop client apply enable remote access mobile phone.",0,0.4,0,0.318
542,"made long - term vestment develop system 's implementation model.",0,0,0,0
543,"'s board director pose dividend eur0 .15 p share 2005.",0,0.2,0,0.296
544,"livery schedule summer autumn 2008.",0,0,0,0
545,"measure taken cause one - time cost final part 2006.",0,0,0,0
546,"port operator, however, favor retain port fee 2010, cite owner, governemtn estonia, commiting port pay eek 400mn ( 25.56 usd 36.44 ) dividend state another eek 300mn 2010.",0,0.1,0,0.318
547,"`` social network location - base service trend comprise significant share internet traffic today appeal mid user.",0,0.2,1,0.459
548,"equipment ixonos acquire deal include mechanical engineer hardware; rf antenna measurement laboratory; facility measurement audio, camera play; well vice robot it test mobile vice.",0,0,-0.333,0.542
549,"proha plc ( euronext: 7327 ) announce today ( 19 may ) fully - own subsidiary, safran software solute, agree sell 49 % share safran north america llc sna hold, invest group base norway.",0,0.2,1,0.572
550,"finnlines announce week 17 2006 measure take tackle situate.",0,0,0,0
551,"believably, make - fiskars corporate - form 1649 dutch merchant name pet thorwoste given charter establish blast furnace forge operate small village fiskars.",0,0,-1,0
552,"thus group 's balance sheet eur25 .8 m goodwill 2010, add.",0,0,1,0
553,"invention carry international patent publication no..",0,-0.2,0,-0.296
554,"financial tail transaction not disclose.",0,0,0,0
555,"acquisition not frozen food fish sector, long synergy l+ænnen tehtaat 's business.",0,0,1,0
556,"one headboxes equipped modern consistency control system ensure cross machine file plasterboard, said state receive lesprom network.",0,0.2,1,0.382
557,"one large project magazine division sanomawsoy - sanoma magazine international 2006 became launch russian magazine gloriya.",0,0,-1,0
558,"kemira 's r & d organization comprise approximate 750 people, said.",0,0,0,0
559,"two tract turntable anode vibrocompactors deliver gansu hualu aluminum co ltd another named costume.",0,0,0,0
560,"czech public, small file it ostrava close machinery gradual locate ruukki 's bigger plant hungary, poland romania end first quarter.",0,0,0,0
561,"port file 614 company include many key niche player worldwide black & decker corporate, fiskars corporate, fiskars brand, c., husqvarna outdoor duct c., k+s group, ryobi technology, c., scotts miracle - gro, van group, c..",0,0.8,1,0.586
562,"new delhi, feb. 12 - - korteniemi anneli, helokunnas tuija, peltola marjo, keskinen jukka, salminen jussi, tusa kia janhonen risto nokia telecommunication oy, espoo, finland develop cable adjust vice.",0,0,-1,-0.637
563,"process duct order installation separation - filtration equipment three natural gas pipeline project china, sou america, saudi arabia.",0,0.2,0,0.361
564,"ongoing project tekla structure use vashi exhibition centre develop insteel engineer pvt ltd - iivrcl infrastructure & project ltd & cidco.",0,0,0,0
565,"early port, nokian tyres build plant town vsevolozhsk russia 's leningrad region annual production capacity 4 tire.",0,0,0,0
566,"russia want utilise huge forest serve different way done far.",0,0.2,0,0.382
567,"incap corporate stock exchange lease 4 may 2010 8.30. m. incap corporate 's direct share issue subscribe full board incap corporate approve subscription direct share issue.",0,0.2,1,0.527
568,"geosolutions team provide intrigue new technology combine gps mobile - base technology together internet - base social network.",0,0,1,0
569,"yit corporate sept. 24, 2007 13: 30 corporate lease stock exchange lease yit 's capital market day london, sept. 26, 2007 wednesday, september 26, 2007, yit hold capital market day investor analyst london.",0,0,0,0
570,"filter tip cover volume range 0.1 - 1200 - ðl include new size 10, 20, 100 - 120, 200, 300, 1000 1200 - ðl volume capacities.",0,0,0,0
571,"cardona slow vehicle, turn around turn intersection, call 911.",0,0,0,0
572,"f - storey, eco - efficient build gross floor area 15,000 sq m. also include apartment.",0,-0.4,0,-0.077
573,"stage, maximum 60,000 tulikivi series share acquire, represent 0.16 p cent - “ s share outstanding.",0,0.467,1,0.813
574,"price talk mid - market swap plus 105 bps area lead barclays, bnpp, ubs cba.",0,0,0,0
575,"end march, 's loan amount 10.113.",0,0,0,0
576,"turn new york - base private equity firm receive 51 % stake latvian telecom group.",0,0,0,0
577,"marathon estimate value remain stake protalix $ 27.",0,0,0,0.34
578,"'s set service include digital print, print preparation, offset - print, - treatment service send service.",0,0,0,0
579,"lay - offs implement use part - time employ tract.",0,0,0,0
580,"continue operate mean structure structure aspocomp group include aspocomp oulu headquarter operate.",0,0,0,0
581,"construction project schedule start second quarter new build schedule place end 2010.",0,0,0,0
582,"total annual venue come 160 mln zloty ( $ 56.9 mln - 42 .3 mln euro ).",0,0,0,0
583,"efore plant saarijarvi central finland one large employer region.",0,0,0,0
584,"custom come follow country: uk, usa, spain, france, italy, germany, china, hong kong, sweden, norway, netherlands, austria, belgium, switzerland, czech public, finland, canada, russia, ukraine, denmark, ireland, sou korea liechtenstein.",0,0,-1,0
585,"today, connect people new different way - fuse advance mobile technology personalize service enable people stay close matte.",0,0,1,0
586,"responsible operate, custom relationship, develop.",0,0.4,1,0.318
587,"strategic operational busy information objective port.",0,0,0,0
588,"numb off receive tract two.",0,-0.2,-1,-0.34
589,"also latvia, act partner bakery custom production duct develop.",0,0,1,0
590,"committee pose follow remunerate: month remunerate 5,000 chairman, 3,500 deputy chairman, 2,500 board member.",0,0,0,0
