"id","text","rating","afinn","lsd","vader"
258,"i may be charge it incorrect - but it doe not stay charge. do not like it. buy a better one.",2,0.4,-0.6,0.293
259,"not good glue",2,-0.4,-1,-0.341
260,"they change this over the past year so that they are no thick or better than paper towel. i won't order again.",2,0.1,1,-0.341
261,"i had bought this vice hop to amplify a weak fm signal with strong background noice. aft hook it up. i did not do see anything change for me. it i a waste of money.",2,-0.067,-0.2,-0.34
262,"bought this to use for a few the such a t saw align. although i had it for about 10 months, i on use it 4 - 5 time before it broke. there i a pin which screw to the plunge that hold the spring that tense the plunge. that pin shear off the plunge. in addition, the screw on the back plate kept come loose and it was wobbly when mount in the magnetic base. nni thought about buy another cheap chinese place and found one for a similar price under the turlen brand. but while read the view, i came across someone who had experience the exact same problem a i did, so my guess i that these are basically all made in the same factory but just carry different name. nnif you need a dial indicator for a quick, one - off project, then i would commend go ultra - cheap, like the one you find at harbor freight. otherwise, you can find use starrets or other quality brand name which can be serviced and will last a lifetime. you get what you pay for i guess.....",2,-0.143,0,-0.178
263,"not the b bulkhead fitting if your a diy'er. had a real problem getting water to stop use these on a 55 gal. drum. just can't tight them down enough.",2,-0.3,-1,-0.599
264,"i spent hour on my hand an knee screw down my floor board and when i finish and walk around the house i realize it was me and not the floorboard that got screw. just a noisy.",2,-0.2,-1,0.178
265,"i ran the gloss boss a couple of time on my hardwood floor and have had mix result. npros: nthe gloss boss work well for clean floor use the micro fib pad a long a you use it a a substitute for a damp mop. i was surprise to see the gloss boss was able to clean the floor with on a fraction on the floor clean i normal would use with a mop. ncons: nthe gloss boss doe not work well a a buffer or polish. i use it for both on my hardwood floor and it simply did not have the weight / power to do the job. it could spread the wax on the floor, however it did a poor job of buff out the floor. nwithin twenty minute of use, the u bar on the handle bent and this disable the it to turn off without unplugging. n the felt pad that came with the it were flimsy and popped off the it when in use. n i could smell the it overheat aft about the first t minute - this make me wonder how long it i go to last. n overall: nif you have small floor clean job use standard floor clean, it can do the job, at least for a while. but, do you real want to spend $80. 00 for a mop?",2,0.257,0.385,0.746
266,"so, on one side of this the i magnetic - didn't realize that when i bought it. the chrome side i like insulate from the magnetic field because the cover i apparent not iron base and / or reach around the full magnet. the side that i black and ha the magnet on it i strong, the other side i honest magical not magnetic at all. fyi.",2,0.36,0.5,0.908
267,"overprice for what you get. light weight wire actual work better.",2,0.4,1,0.44
268,"poor construction and will on last for a few hour.",2,-0.4,-1,-0.477
269,"not very useful. the size i need are not adaptable. ni have a output of 2 dia. this connection doe not fitnthe output hose., summary: universal tool adapt, unixreviewtime: 1398384000 } { overall: 4.0, verify: true, reviewtime: 03 24",2,0.4,0.333,0.046
270,"i thought these glove would be good for mirror and glass. very appoint a they are oily and leave a residue.",2,0.2,1,0.402
271,"awkward to use",2,-0.4,-1,-0.153
272,"was very appoint",2,0,0,0
273,"the main sell point for me was the leak proof spray head. well, it far from it. leak like a sprinkle when not upright. other than that, it spray water a you would expect. if you want a sprayer that not go to leak, try else where. if you just need something that spray that you know will always sit upright, this will work fine. nni also try putt in a rubber o'ring, with no luck. someone else commend a different size o'ring, so i'll g it another shot.",2,0.133,0.111,0.52
274,"the actual paste work great, but the applicator i a little awkward to use if you have big hand ( it real small ). if there was a way to get one that had the exact amount need for a single cpu, that would be perfect. i had to do it over a couple time since i use too much.",2,0.25,0.2,0.909
275,"sturdy, but the end was to big to grip some item. it need small grove to get a better grip.",2,0.3,1,0.593
276,"on about half of the hook fit to my pegboard.",2,0.2,1,0.361
277,"i had this toothbrush for probably about a year. i am not sure how long they are supposeed to last but i would think more than a year. i use it everyday, real like it, and took good care of it clean and dry it aft each use. one day the toothbrush fell off the base / handle while i was brush my tee. the metal rod that hold the toothbrush on had broken off about half way up where it i kind of thinner than the re of the metal. it will not hold the toothbrush on anymore. i will be place it with something different, otherwise i will be nervous the same the will happen again. not worth the money if it on go to last a year!",2,0.25,0.143,0.788
278,"not much power and came with 1 sheet of terrible instruction.",2,-0.6,-1,-0.477
279,"i would not commend these nail. they often get stuck in the magazine and have to be adjust to continue nail.",2,0,-1,-0.528
280,"very poor quality control, not what i have experience from pomona over the year. the rear, upper edge had a bad roll over shear cut leave a sharp edge. the hold i not even bent at 90 degree! off by 5 degree.",2,-0.35,-0.333,-0.859
281,"i real want these to work however it fail miserably. we were able to move heavy item such a a refrigerator ( $2,000+ fridge that i now dent and scratch due to failure of strap ) and a sup heavy couch but we continuous had to stop and adjust the strap. we thought perhaps it was a user malfunction, but we read directions and watch video to double check we were use them correct. their a great idea and very useful for small the but i don't think it worth it to bother with these again.",2,0.025,-0.333,-0.067
282,"small than i would have like very fragile",2,0.4,0,0.361
283,"i bought this to use on tile floor but the brush are too stiff to reach the grout joint. the it i also very light and noisy. it might work on hardwood. needless to say i turn it.",2,0,-1,-0.317
284,"this duct was commend for build the cattle panel greenhouse, so i bought it. it had a mfg defect ( a hole ) that i was able to work around, and i got a partial fund when i port it. i never check to see if it was uv resistant, though. it i not. last on 8 months before it integrate and had to be place. don't use it for a greenhouse!",2,-0.1,0,0.2
285,"the on the useful about this kit are the tongue scrap. the rinse and the toothpaste leave a bad aft taste in your mouth.",2,-0.133,-0.333,-0.202
286,"this leave a lot of residue. doesn't clean that well. doe not work on gun. lot of affirmation from the package are straight out lie. maybe it good to polish metal. it look like it would be. but not good for clean gun. or car. at all.",2,0.111,0.75,-0.762
287,"use it a a wind - block for outdoor chick run, and it work fine for that purpose. i g it a less - than - wonderful rate because i expect ' clear ' plastic, but it not clear. the duct description should not say 'clear'. it white, and you can't see through it.",2,0.267,-0.333,-0.45
288,"try to use this i very hard. the probe i the correct dimension a my faberware griddle, but it i very hard to put in and out ( almost a sticky tight fit ).",2,-0.067,-0.2,0.218
289,"the instruction mention use a flat blade screwdriver to tight the knurl nut that hold the dial indicator to the post mount. well, there isn't one. there also wasn't a wash under the knurl nut a shown in the instruction. result i that the indicator dial just swivel around uncontrollably. had i paid any more for this than i did, i'd be turn it. i'm still hop that i might get some minimal use out of it if i can figure out a way to secure attach the dial indicator. maybe a lock wash? a wash with tee on both side? some epoxy?",2,0.4,0.5,0.429
290,"gave new life to my old maglite. nordered this one and one from hqrp at the same time to see which was better. they both seem to be of equal quality and bright. big difference i shipping speed. the terralux i had in 2 day and the hqrp took a week and hqrp i quite a few state close. 5 star because of the fast shipping. i will buy a few more for my other light. nn * * just got a chance to real compare the 2 brand. the hqrp i almost pure white where the terralux ha a bad yellowish tint. not very desire at all. i'm vise my rate to on 2 star for the crappy yellowish light.",2,0.171,0.333,-0.096
291,"in the beginning it was fine. aft a while, the brush, a single stip of the brush will fall of and left in my mouth. so aft i brush my tee. sometime i will will cover there i still a strip in my mouth.",2,0.4,0,0.202
292,"manage several apartment build and the maintenance guy need some spray bottle and a i was already purchase something from amazon at the time i purchase these a well. of the three bottle two of the spray gun broke down aft a week. not very well made.",2,-0.2,0.5,-0.532
293,"not a bright a it state, but doe work and brought my maglite back to life, state bright than incandescent bulb look about the same to me!",2,0.2,1,0.533
294,"it was ok for what it was",2,0,1,0.34
295,"work for about month and then it stopped. seem to be made a little cheap.",2,-0.2,1,-0.226
296,"this duct i definite not a permanent fix for bad roll that will not grab print paper for print! it work very well for a few day. but, my printer soon had the same problem with the roll not grabbing the print paper. very temporary fix!",2,-0.5,0.2,-0.629
297,"not very happy, the nail clogged and ha broken the tip. will be send back. nwent to the build supply to check on the same gun to make sure we had the right nail. nthis i the second gun we have own. the first one work for year without any problem. nbostitch must be cutting corn on there duct. license general tractor.",2,-0.029,-0.333,-0.687
298,"bought 2 at the same time, one charge it fail to function within 2 - 3 week - other one i now servicing all the tooth brush. not good... can't figure out why this duct ha a two year guarantee, but i not returnable or exchangeable aft one month...?",2,-0.05,-1,-0.191
299,"this shop vac could be decent, fortunate there i no appropriate bag design for this vacuum. the problem i that any bag that actual fit this it i design for low - rise vacuum, not this tall type. the result i those wrap - around bag cant expand because the motor i in the cent prevent any degree of expanse to retain debris. the other problem i that there i no bag actual design to reach the bottom of the vacuum, so that a the bag fill up, it end up hang on the let cause pressure on the paper and eventual ripping open blow all the debrisdust all over the place. those disposable wrap around paper filter that go over the foam sleeve clog up way too fast. another problem i that house just below the motor that i suppose to hold the foam sleeve directly interfere with the let leave no room even if there was a tall bag that could reach the bottom of the vacuum offer support a debris collect and not putt pressure on the bag open. very poor sign. to me, this was a waste of money.",2,-0.089,-0.111,0
300,"not happy at all with this gown, although it i breath a advertise. but i don't see how it can possibly provide protection from much of anything since it look woven and i fair transparent. i wish i would have paid the extra money for a poly / plastic gown. we're deal with mrsa here, and i don't trust this item a a barrier against it.",2,0.2,0.333,0.051
301,"cheap",2,0,1,0
302,"i got this to put under my bedroom door, since the door tend to swing shut, keep in hot air all day while i am at work. the wedge doesn't work well on laminate floor, however, and just slide along with the door. it might work okay on carpet or linoleum, but i wouldn't commend it for hardwood or laminate.",2,0.4,1,-0.471
303,"look like it was enhance not natural",2,0.3,1,0.1
304,"for my v6 gt i've been use the stock cm thermal compound. temp got up to 80c or so at 4. 6ghz @ 1. 3v on my 2500k. 80c i a high limit for ivy and sandy bridge, so i was interest in getting the 5 - 10c drop other people are getting. the result: 10c high temp at idle and 3c high temp at load. i know as5 ha a long cure time, so i hope i can g it a better view aft it cure. it suppose to cure in 100hrs or so, but view website are find it more like 120hrs+. still, the stock thermal compound from cm ha no cure time, which make it more valuable to me. if performance doesn't improve over the next week, i'll try apply and see where that get me.",2,0.244,0.636,0.907
305,"no complaint with the sell who was prompt in ship but the item itself would not be a great deal if it were given out for free. the forceps arrive today and already had barb miss near the finger loop so do not lock close. the tip were wide at the end got close in the middle and back to wide again near the hinge. if a person were look for pro quality forceps they certain would not be try to buy something this expensive but i have bought expensive small tool like this before which were immense better made. look elsewhere, almost anyplace else, to get a better set of forceps.",2,0.2,0.6,0.921
306,"i thought for the price and from what i was told they were go to be a lot less cheep. nnjust go to the dollar store instead",2,0,0,0
307,"i live alone so i can't get a decent read unless someone else doe it. oh well, i probably need to get marry or have a girl friend. i shouldn't have share this to everyone. tmi!",2,-0.1,0.333,0.341
308,"bought this in july of 2013. make a horrible loud grind / buzz noise when go up and down. recent i notice it i dripping / leak oil or something from the motor. not sure what to do or why it i leak.",2,-0.333,-1,-0.85
309,"i use the above clean duct once for carpet clean, but the fine particle will variably leak bad from the low mechanical mechanism whereas i had no problem with normal clean. that said, i hate turn, but with a note of caution i willndonate to a charity and attach a not. it may be a faulty hose cuff which i plastic. i did not attempt to mantle and pair.",2,-0.044,0.091,-0.667
310,"just ok so i stopped use it.",2,-0.2,1,0.057
311,"easy to put together, but it was not powerful at all in term of steam and pressure. i was real happy with it. also, you would use the steam for maybe a minute and then the light would come on so that it had to heat. real not practical.",2,0.25,0,0.296
312,"did not realize it could not be use on cfl bulb. burn out cfl bulb. that should be highlight more on the duct description.",2,0.4,-1,0.34
313,"the velcro i strong but the sticky side did not stay stuck so well.",2,0,0.333,0.747
314,"brush did not cut through lime deposites.",2,-0.2,0,0.206
315,"staple are basically the same no matte which brand you buy. at least that what i thought before open the package. the box was broken, and so were half of the strip of staple. aft tap the box back together, i put all the broken strip back in. i'm not sure why, but there was extra room in the box. i'm not go to count 5000 staple to see if i receive what i paid for, but i won't buy this brand again. i have purchase bostich staple also and did not have this problem with their duct.",2,-0.25,-0.5,-0.317
316,"bottle feel cheap ( was fair cheap too ) and spray fair well, a long a your bottle doesn't leak everywhere. two out of the three spray bottle i receive leak upon spray, no matte if it was set to stream or spray a mist. i got these bottle just to use for chemical storage to clean out reptile cage, so i am not use these bottle every day. if i was use them every day the leak would probably drive me crazy. for serious usage, i commend a heavy duty sprayer, not this cheap 3 pack.",2,0.044,0.067,0.563
317,"it was one not two a the picture show",2,0,0,0
318,"most wouldn't hold. popped out when hang a tool",2,0,0,0
319,"i have never had any trouble with past oral b place head for my toothbrush, but these were awful. the head got all wobbly aft a week or two. i thought maybe i got one defect it and try another. it happen again. and again. i am have to place the head much more often than usual and well before any wear on the brush can be detect. i notice that folk were complaing about this same problem with the generic place head so either these are counterfeit oral b placement or the quality of this duct had taken a major turn for the worst. i wouldn't buy these from here again.",2,-0.52,-0.556,-0.933
320,"seem to work fine on vice that do not have a lot of electronic component.... when use on a tv or satellite receive would not provide good read... appear to be switch on and off. work fine on light blub and ac motor. i end up make my own splitter by separate the conductor on a short extension cord and use that a a splitter",2,0.467,-0.333,0.05
321,"bought several package of these. have been underwhelm. made of flimsy plastic and have almost a hard of time stay in a the peg hook. better than nothing but not much. may try to make my own out of piano wire. nnas always, amazon did a great job in livery of duct.",2,0.267,0.2,0.862
322,"was not affective for u for stair",2,0,0,0
323,"i am on 5 foot tall but these are too short ( medium and large ). there i so much spandex that they pinch my toe together actual cause pain. try getting largen ( i weight 125 lb ) but still too short, pinch toe and fall down.",2,-0.4,-0.667,-0.665
324,"cent strap should be longer.....",2,0,0,0
325,"try fix a composite metal piece for a coat hang, it look sturdy enough but broke a soon a the coat was on it. not bother to do it again. ye, i held them firm together for 6 minute. ye i mix the two to a single grey - black goo i spread over both side of my junk. ye, i held it firm for at least 6 minute, i had a time running. ye, i clean both side of the composite metal the before apply compound. was very sad. no idea if it was me, or the gunk, but it didn't work.",2,-0.167,-0.143,-0.727
326,"i bought two, one work one didn't",2,0,0,0
327,"work ok but the lid with spout would not screw on to top. poor quality sign to bottle",2,0,0.5,-0.204
328,"deceive on the quantity. these are much less expensive at your local build supply store.",2,-0.6,-1,-0.402
329,"dropper on fill 1 / 3 full",2,0,0,0
330,"the heat - shrink plastic on alligator clip slip and slide around, make it hard to actual use these the. i commend something else.",2,0.1,0.333,0.361
331,"don't waste your money.",2,-0.2,-1,0.325
332,"it probably not worth what i paid for it. like other view, material can easily slip out from between it grip result in damage material.. you might just be better off carry it by hand.",2,0.15,0.2,0.73
333,"the tongue scrap are just piece of plastic with a serrate edge. they work fine. do not exert too much pressure when you use them. nthe kit came with toothpaste which i fine. there i also a tongue spray and mouthwash. the first 2 duct were seal, but the mouthwash was not so i will not be use it. ni'd have given this 3 star if the mouthwash had been seal.",2,0.2,-1,0.052
334,"it just not work for me. it seem like the thread socket may just be too short - it doe not screw in near a much a the light bulb, and then it just doe not go on. seem like it i not make tact or something.. nnanyone have any idea on that?",2,0.4,0.6,0.648
335,"duct was a describe. nnthe shipping package was very poor. the case that hold the nail was broken and in poor shape. luckily none of the brick were broken. a a carpenter i know how time consume it i to load broken brick of nail.",2,-0.133,-0.667,-0.91
336,"one of the lead fail the first time i use it.",2,-0.4,-1,-0.542
337,"you've got to be kidding me! i've purchase similar bottle sup - glue from a local hobby shop. this duct doe not compare to anything they sell. this gap fill glue i a failure. it will not cure within any reason time fame. my gap fill hobby shop glue certain cure slow in order to flow to recess nook and cranny. it gave you a little time to manipulate the, if need. but this stuff... wow! you'd better be prepare to wait a while for anything to start to happen! even with an apply harden, the process was slow and questionably secure when cure. nnthe on conclusion i can come to i that this formula, and possibly the whole bob smith line, ha been deliberate reduce in it adhesive composite in order to either: 1 ) reduce the price or, 2 ) to reduce experience people exposure to the foible of the main - line duct. whether bob smith i a re - bottler or the original mfg., i don't know. however, i do know that this duct i not what it should be... for my use, anyway.",2,0.286,0,0.967
338,"like other have said, i have problem with some plug popping out of the female receptacle. about half of the vice i try pop out and quire me to hold the plug in by hand while i operate the clamp mete with my other hand. annoy. and, forget it if i need to hold two probe to measure volt. for something whose on function i to measure something plugged to it have a faulty receptacle i poor.",2,-0.2,-0.714,-0.459
339,"these just seem low quality. every bottle ha issue with the sprayer head bee water tight. for example, if you shake the bottle fluid come out around the thread or perhaps somewhere else. this should not happen.",2,0.4,-1,-0.103
340,"this doe not have enough weight to real do much of anything. we have a lot of dark hardwood in our home and 14 skylight that real reflect off the floor and you could not even tell it had been use. rather than send it back, we just box it up and will be sell it for a few dollar in a sale.",2,0,-1,0
341,"dial indicator would not proper tight down, a the wash include i too thin. fix it with a thick wash. now the indicator doesn't have play. nnthe magnetic base i very weak and will not hold the weight of the it when mount horizontal. i am go to work the magnetic base so that it work",2,-0.4,-1,-0.64
342,"didn't bond pvc!",2,0,0,0
343,"very cheap made. they are hard to clip and unclip. poor quality overall.",2,-0.3,0,-0.542
344,"just very cheap and way to light, good if your buy it for your kid playhouse. real just i not very quality. i would not buy again and hate turn stuff so... lesson learn.",2,0,0.6,-0.202
345,"have bought regular sett for year ( 20min ); a little too slow. this i suppose to begin to set up in 6 - 7min, it more like 2 - 3; a little too fast. go back to regular, maybe jb will get it right someday at maybe around 10 true minute.",2,0.4,0.2,0.68
346,"indicator and base are fine but the clamp mechanism do not stay put",2,0.4,0,0.103
347,"ripped easily while stall",2,-0.4,0,0.153
348,"one jaw thick than the other. do not align properly' i can use with care.",2,0.4,1,0.494
349,"item arrive a promise but the screw were not proper collate and frequent jammed my quick drive gun. i waste a lot of time and many screw due to this condition. i have use this quick drive gun for many year and this i the first time i have experience any problem with the collate screw.",2,-0.16,-1,-0.939
350,"maybe it a user error, but my floor look terrible. it doesn't seem like a fresh wax floor. this tool add no value for me. i will be call the professional.",2,-0.12,0,-0.806
351,"leak",2,-0.2,-1,-0.34
352,"work awesome at first then about a week late one of the wheel came off. you get what you pay for.",2,0.3,1,0.572
353,"a little deceptive. the ad read 1000 p case so i thought it to be a big case of cover at a great price. instead, i receive four pack of toilet seat cover. next time, i'll go to smart and final and purchase toilet seat cover at the same price and i don't have to pay shipping cost.",2,0.2,-0.2,0.796
354,"this i too light weight to be use on tile or grout. it doe not real scrub well but, on a smooth surface will buff reasonably. not a good invest if you have floor surface that are not smooth.",2,0.6,0.333,-0.545
355,"shipped two box of nail in small box with little or no padding. shipped them u parcel post. most nail we broken. better of buy them local at lowes",2,0,0,-0.337
356,"the probe did not fit the appliance proper, make it necessary to size the socket.",2,0.2,0,-0.276
357,"dull in under 10 minute. i just need it to drill a couple of hole to the concrete slap under my house. got one hole.",2,-0.4,-1,-0.273
358,"on off a spray function. not useful for clean counter",2,0.4,0,-0.567
359,"not again",2,0,0,0
360,"we got one pair erlier that was fine. bute then we order again one pair and that was already loose in the upper portion and was useless for u.",2,-0.2,-1,-0.511
361,"was much small than expect and rectangle. other wise ok for money.",2,0,1,0.67
362,"small and made of cheap plastic, handle i flimsy and not long enough for a tall person.",2,0,0,0
363,"sup small. had two in a small electronic safe ( socal ) and both were pink in a day... description l me to believe they were a bit bigger and would last longer.",2,0.2,1,0.71
364,"it was not at all what i was expect so i never even try it, i turn it. it was way too big for my home use i felt.",2,0.2,-1,0
365,"trigger leak when spray. not upside down or side way. spray straight up and down the nozzle leak near the trigger.",2,-0.067,-1,-0.44
366,"the toothbrush i loud, slow and the round brush head i not a effect a the regular oblong brush. wish i could turn it. the twenty - dollar toothbrush you find in any drugstore i much superior to this brush with bell and whistle and little else...",2,0.3,1,0.735
367,"clip tend to slip and twist within it insulate sheath when you squeeze it to open it jaw if you don't grip it just right.",2,0,0.333,0
368,"doe not hook a well a one i had in the past. appoint. i manage to use them with a dab of glue on the end but i guess i could have done the glue without these.",2,0,1,-0.105
369,"these do not work on the new pegboard i recent purchase a lowes. the hole size on a lot of new pegboard i 1 / 2 and these lock just fall out. they don't work very well on the old verse pegboard with 3 / 16 hole either, but they do stay in the pegboard,... sorta!",2,0,1,-0.204
370,"these spray bottle are crap. i use them for a vinegar water mixture and a neem oil water mixture. lot of dripping and leakage from the spray top, a well a clogging, turn to a weak spray that render the bottle almost useless. save your money and buy a high quality duct.",2,-0.12,-0.429,-0.293
371,"these are a bargain, i guess, but i just hate how the clip sleeve slip off and don't allow you to get a good grip. then it hard to get 'em back on when you get the idea to slide them off the clip. errrgggh! but they are what they are. when you get some buck, go for high quality clip.",2,0.08,0,-0.571
372,"i was look for spray bottle that i could put clean solute to. but, the first time i tipped the bottle on it side, the liquid leak right back out of the nozzle. the bottle will tip over, i can't be worry about, or expect other people to keep them upright! i've already put the bottle at the back of the shelf, on to be use in a backup situate.",2,-0.133,0.333,0.285
373,"this bulb was about a millimeter longer than the one it place. sound like it should not make that big a difference, but it made it impossible to focus the beam and eliminate the dark spot in the middle.",2,0.3,-0.2,0.19
374,"work great at first. then, within a few day, one of the sprayer stopped work, a if it was clogged. i miss it a a defect and try the second; when the same issue arose, the third. all three were clogged from a 10 % bleach solute - - something that ha never been an issue in the past for any other bottle i have try. for the few initial moment they were work, they got the job done.",2,-0.04,-0.5,0.382
375,"nail jammed in gun and fail to feed proper. additionallly, they were over twice a expensive a better quality brand purchase at local big - box store. i won't buy these again!",2,0,0.5,-0.509
376,"these nail are well manufacture and safe package by senco. however, they are not the correct size for my hitachi 15 - guage angle finish nailer if you examine them careful with a mitutoyo caliper. accord to the directions, these are out of spec. so i don't like them. i don't like how amazon commend that i buy them with my hitachi nailer, and i don't see the good in these thin little nail with their tiny head.",2,0.4,1,0.287
377,"use to be, you could get alligator clip that actual grippe the. not so much these day, and especial not this example - - the clip look like a dog with a cross - bite. nnif you value your time, buy something else.",2,0.4,0.333,0.599
378,"sprayer leak if not sitting upright. if you are want yhis for everday house clean i would look for something else!",2,0.133,0.5,0.224
379,"i've been look for spray bottle that can stand up to rustaid and last. these don't. they're probably fine for mild the, but won't withstand rustaid.",2,0.4,1,-0.076
380,"the sprayer don't work very well!",2,0,1,-0.323
381,"defect connection.",2,-0.6,-1,-0.34
382,"i a other prefer the metal gas can and are willing to pay for the difference in metal to plastic. however when i took this out of the box it was not a picture, in the picture it show a metal handle that open the pour spout and much to my appoint it ha a yellow plastic handle not what was picture. this can have the plastic handle both i not what was picture and not a reason i purchase a $56. 00 gas can. i will be contact the manufacture because in today consumer world you must represent your duct correct or custom will move on. i am very appoint with what was picture and what i receive. go forward i will pass on eagle duct!!",2,0.1,1,0.379
383,"very short time til none work.",2,0,0,0
384,"the sprayer and trigger on these don't work a well a i'd like. i think i got a little less than what i paid for.",2,0.4,1,0.174
385,"won't fit the staple. item i correct",2,0.2,1,-0.276
386,"not great not what i expect.",2,0.6,-1,-0.51
387,"i bought some of these, but when i got them, they work good, but somehow the wire was thin. i try to use them with my antenna experiment, but they were kinda lossy for low frequency to hf use. they come in handy for quick connection to shortwave radio antenna that cover from 1 khz to 10 mhz. aft 10 mhz the signalnmay become lossy. they work good for temporary installation and breadboarding, engineer, and for power supply, and battery connection. i would buy them again if i had the money, they work just a good a regular 24 gauge wire, but i would not commend them for voltage high than 12 volt. i would commend type that are more thick than these strand piece of spaghetti.",2,0.52,0.25,0.783
388,"wire are very thin and limit in amount of current before heat up. the plastic cover on the clip slide all over the clip make it difficult to press the spring jaw. waste much time when jaw couldn't be open enough to bite their target.",2,-0.2,-0.6,-0.649
389,"cheap china crap almost worthless. start to rust bad. i expect better from grizzly",2,-0.3,-0.333,-0.701
390,"bare work. see photo post by other,",2,0,-1,0
391,"very cheap plastic piece, break quite easily. local hardware store should have better option.",2,0.4,1,0.68
392,"i love this tool, but it could be better! nthis grippe i good, but need to add an autolock once a panel in place, because once the handle i loss the board will slip off.. dont use it to lift board to roof, especial if someone i hold the board from the bottom a the video claim what it can be done!",2,0.25,0.5,0.837
393,"this real didn't do anything more for u than waste our time before we went back to use proper dolly. nnread the tail information and view for what this actual doe. the most helpful the for move furniture and appliance and other heavy item i something that actual hold the weight rather than distribute force. we bought various wheel dolly and the money was much better spent there.",2,0.2,0.429,0.493
394,"it took me 8 different bulb to get two that were bright white and not tint green. i can't commend this bulb for a high output l maglite place.",2,0.3,1,0.541
395,"i had to turn this, it didn't work with my 4 cell maglite. the description said it would. what i found out was that it doesn't work if you have a certain type of bulb, i think the longer bulb. they need a better description. other then that, i am sure it i a good duct.",2,0.4,1,0.848
396,"i got this door stop because i saw the cut - out to wedge to fit to the door's edge, but it way too narrow to fit around any standard door! a a wedge under the door it fine, but that it. if i had known this i wouldn't have gotten it.",2,0.08,0.333,0.653
397,"i was expect dynarex vinyl glove ( a shown in the photo ) but receive a different brand. i haven't yet use them enough to judge the duct itself yet.",2,0,0,0
398,"this i stuff i could've bought at grocery store don't waste the money and go to walmartnwould not commend",2,0.1,-1,-0.019
399,"appoint in this duct. want to get a little lust back in the wood floor and it didn't.",2,0.2,-1,0.077
400,"very light wire. you can heat them up fast. was use them on my 12 volt power supply and even that would toast the wire.",2,0,0,0
401,"beautiful and solid, and very flat ( a few area where i could bare get a sheet of paper underneath a straight edge ). my biggest complaint i that mine arrive with significant edge damage to both short edge and their corn. a other have note this type of complaint before, it clear that nothing ha been done to get the duct to buy in good shape. it need better package. up isn't do these any favor.",3,0.28,0,0.865
402,"the plastic feel like 6mil but doesn't meet my personal standard. it i not exact 10 feet the whole length. it stretch very easily which make some area thin if you pull hard enough. one last the, it i not clear!!!!!!!!! clear mean you can see through it this i more a translucent white.",3,0.15,0,-0.464
403,"it doe the job fair well, but lack pressure power. and the brush wear down quick and don't last very long. nnseamagna",3,-0.067,0.333,-0.55
404,"it okay for light job but if you need to do a heavy duty job it will not do the job. great for polish etc, not so good for real deep clean. work great for the price.",3,0.55,0.714,0.931
405,"there were a few minor dent in the frame. but it do the trick.",3,0,-1,-0.077
406,"duct work well when apply. it did however dry out while still in the can. the lid was firm on the can but six months late it was a solid mass.",3,0.4,1,0.351
407,"ok duct, but so - so to me i on commend to those who like this type of sensation, weird to meni am not too happy but it ok, my choice, my decision, have to live with it. it was interesting though.",3,0.28,0.778,0.856
408,"we have a spring load door on the back of our house because of city code for home with swimming pool. we like to keep the door open ( we have a screen door, too ) so our cat can get fresh air - and so that we can enjoy our backyard while inside. this item work. our door stay secure open. we have a very heavy door - and this item hold it. that quite a chore. the on problem i that it on last about a year. it crack and could not be pair.",3,0.2,0.333,0.772
409,"i knew these were light duty, but you real have to be careful - any significant load and these will burn right through. other than that they are fine and were very low cost",3,0.333,0.5,0.298
410,"when apply clip to t - stat board on gas furnace, the rubber want to twist which make it difficult to attach. spent more time try to keep clip open.",3,0,0.333,-0.296
411,"do not get this one unless you like eye strain. get the hanson 60172. the differences are: this one i painted, and, more important, the bit size are very hard to read - just engrave in the metal. the hanson 60172 i paint blue and ha very easy to read bit size label.",3,0.24,0,0.807
412,"these are real good. they hold my tube and get the job done where i need them to. not much else to say about them.",3,0.6,1,0.44
413,"i didn't like that a good numb of the screw were wobbly. probably a third of them. one every t were so bent that i couldn't use them. the one a little wobbly still work but made the job hard a they wouldn't go a straight, make the drive bit skip often and taking me more time with my project. this i in contrast with the starter kit which came with 50 screw, and all work perfect. in fact the carpet kit work great for me. this 250 screw box must have been a bad batch. however, 250 screw for just over $20 was a good price.",3,0.222,-0.231,0.709
414,"i bought 24 of these to add to an exist storage wall. the bin work well but of 24 the mount pin were broken off on 6 and 2 had no mount pin",3,-0.2,0,-0.751
415,"i thought i order oreck bag accord to the picture and was sent envirocare bag.",3,0,1,0
416,"it connect hose nice.",3,0.6,1,0.421
417,"want to use this steam to try and clean some old stain and mold from the grout in my show. steam did improve some of the problem, but did not complete clean the color area. i'm guess that the stain, mold and coloration had been neglect for too long. not sure that any of the other steam out there could have done any better. had to move the old grout and do the whole show over. learn that you can't neglect clean these grout area for too long because the stain will then become permanent. all in all, steam did produce some good steam, but could not complete clean the grout because i had let it go for so long. ye, i would commend this machine for less challenge clean job.",3,0.186,0.111,0.71
418,"work fine - took quite a bit of extra part to adapt to my usage. this i design for typical sump pump apply.",3,0.4,0,0.202
419,"look good but bhaven't use them yet",3,0.6,1,0.238
420,"it i small than i expect and the power i not what i expect. it doe a good job for it size.",3,0.6,1,0.44
421,"all n all good strap. 3 star would g a 5 but thought was geting new nut n bolt with it, shipping was overkill in box.",3,0.6,0,0.238
422,"these were satisfactory and glass quality of the bottle were good, though one can get them at half the cost if you buy more in bulk from a bottle company. i was appoint with the dropper. they were plastic and i much prefer glass.",3,0.6,1,0.66
